"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2008-09,20,POR,NBA,SF,6.0,5.0,63.0,0.556,0.6,0.5,0.667,,0.667,0.0,0.444,121.0,124.0,136.0,133.0,,122.0,0.0,198.0,
2009-10,21,POR,NBA,SF,6.0,6.0,139.0,0.459,0.5,0.429,0.581,0.75,0.605,0.216,0.568,100.0,102.0,121.0,116.0,99.0,111.0,72.0,256.0,
2010-11,22,POR,NBA,SF,6.0,0.0,151.0,0.413,0.6,0.269,0.489,0.75,0.503,0.087,0.565,90.0,123.0,75.0,98.0,98.0,93.0,29.0,255.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,25,POR,NBA,SF,11.0,11.0,459.0,0.472,0.561,0.35,0.546,0.8,0.562,0.106,0.423,104.0,115.0,97.0,109.0,106.0,104.0,37.0,163.0,
2014-15,26,POR,NBA,SF,5.0,5.0,209.0,0.343,0.355,0.333,0.436,0.769,0.469,0.186,0.557,76.0,73.0,95.0,88.0,103.0,88.0,68.0,208.0,
2015-16,27,CHO,NBA,SF,5.0,2.0,144.0,0.378,0.478,0.273,0.444,0.85,0.53,0.444,0.489,84.0,97.0,77.0,88.0,112.0,98.0,161.0,172.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,32,LAC,NBA,SF,19.0,10.0,555.0,0.486,0.676,0.389,0.615,0.826,0.642,0.211,0.661,104.0,127.0,106.0,114.0,106.0,112.0,85.0,169.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,34,LAC,NBA,PF,5.0,3.0,92.0,0.421,1.0,0.353,0.579,,0.579,0.0,0.895,89.0,183.0,98.0,106.0,,100.0,0.0,231.0,
2023-24,35,PHI,NBA,PF,6.0,0.0,170.0,0.414,0.429,0.409,0.569,0.625,0.584,0.276,0.759,87.0,79.0,112.0,104.0,80.0,101.0,113.0,192.0,
2024-25,36,LAC,NBA,PF,7.0,0.0,172.0,0.394,,0.394,0.591,,0.591,0.0,1.0,84.0,,109.0,109.0,,103.0,0.0,237.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,76.0,42.0,2154.0,0.436,0.543,0.361,0.542,0.791,0.566,0.169,0.586,94.0,109.0,100.0,105.0,104.0,102.0,63.0,194.0,
,,,,,,,,,,,,,,,,,,,,,,,,
POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),POR (5 Yrs),,34.0,27.0,1021.0,0.434,0.519,0.347,0.52,0.775,0.539,0.132,0.493,95.0,107.0,97.0,104.0,103.0,100.0,46.0,199.0,
LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),LAC (3 Yrs),,31.0,13.0,819.0,0.46,0.692,0.385,0.606,0.826,0.625,0.143,0.758,98.0,130.0,106.0,112.0,106.0,109.0,58.0,190.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,6.0,0.0,170.0,0.414,0.429,0.409,0.569,0.625,0.584,0.276,0.759,87.0,79.0,112.0,104.0,80.0,101.0,113.0,192.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,5.0,2.0,144.0,0.378,0.478,0.273,0.444,0.85,0.53,0.444,0.489,84.0,97.0,77.0,88.0,112.0,98.0,161.0,172.0,
