"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2004-05,23,2TM,NBA,PG,16.0,0.0,77.0,0.483,13.6,0.655,0.241,0.069,0.172,0.172,0.345,0.474,0.429,0.0,0.4,0.8,0.5,0.556,0.4,0.0,0.0,0.0,0.0,0.0,
2004-05,23,GSW,NBA,PG,15.0,0.0,73.0,0.481,15.2,0.667,0.222,0.074,0.185,0.185,0.333,0.5,0.5,0.0,0.4,0.8,0.444,0.556,0.5,0.0,0.0,0.0,0.0,0.0,
2004-05,23,DEN,NBA,PG,1.0,0.0,4.0,0.5,11.9,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,
1 Yr,1 Yr,1 Yr,1 Yr,,16.0,0.0,77.0,0.483,13.6,0.655,0.241,0.069,0.172,0.172,0.345,0.474,0.429,0.0,0.4,0.8,0.5,0.556,0.4,0.0,0.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,395.0,0.483,13.6,0.655,0.241,0.069,0.172,0.172,0.345,0.474,0.429,0.0,0.4,0.8,0.5,0.556,0.4,0.0,0.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,15.0,0.0,73.0,0.481,15.2,0.667,0.222,0.074,0.185,0.185,0.333,0.5,0.5,0.0,0.4,0.8,0.444,0.556,0.5,0.0,0.0,0.0,0.0,0.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,1.0,0.0,4.0,0.5,11.9,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,
