"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2013-14,23,DAL,NBA,SF,7.0,0.0,81.0,0.444,0.455,0.429,0.528,,0.528,0.0,0.389,98.0,93.0,119.0,105.0,,98.0,0.0,150.0,
2014-15,24,BOS,NBA,SF,4.0,1.0,100.0,0.517,0.632,0.3,0.569,0.769,0.619,0.448,0.345,115.0,130.0,86.0,115.0,103.0,116.0,164.0,129.0,
2015-16,25,BOS,NBA,SF,6.0,6.0,197.0,0.278,0.323,0.244,0.347,0.636,0.371,0.153,0.569,61.0,66.0,69.0,69.0,84.0,69.0,55.0,200.0,
2016-17,26,BOS,NBA,SF,18.0,18.0,596.0,0.435,0.5,0.352,0.513,0.833,0.554,0.24,0.44,95.0,99.0,99.0,100.0,108.0,100.0,89.0,139.0,
2017-18,27,UTA,NBA,SF,11.0,2.0,323.0,0.324,0.31,0.333,0.426,0.643,0.457,0.259,0.611,70.0,61.0,92.0,82.0,84.0,82.0,103.0,181.0,
2018-19,28,UTA,NBA,SF,5.0,3.0,130.0,0.37,0.5,0.3,0.467,0.737,0.524,0.413,0.652,80.0,96.0,85.0,89.0,96.0,94.0,160.0,182.0,
2019-20,29,MIA,NBA,PF,21.0,21.0,660.0,0.403,0.65,0.342,0.54,0.761,0.57,0.229,0.801,88.0,124.0,95.0,102.0,98.0,101.0,88.0,209.0,
2020-21,30,PHO,NBA,PF,22.0,22.0,729.0,0.413,0.524,0.38,0.56,0.886,0.594,0.19,0.772,89.0,99.0,104.0,104.0,114.0,104.0,77.0,197.0,
2021-22,31,PHO,NBA,PF,13.0,13.0,383.0,0.4,0.548,0.302,0.49,0.731,0.524,0.248,0.6,87.0,103.0,85.0,92.0,94.0,93.0,100.0,150.0,
2022-23,32,MIL,NBA,PF,4.0,0.0,41.0,0.231,0.429,0.0,0.231,0.5,0.252,0.154,0.462,49.0,78.0,0.0,42.0,64.0,43.0,58.0,119.0,
2023-24,33,MIL,NBA,PF,4.0,0.0,42.0,0.25,0.4,0.143,0.292,1.0,0.349,0.167,0.583,53.0,73.0,39.0,53.0,128.0,60.0,68.0,148.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,115.0,86.0,3282.0,0.392,0.49,0.333,0.496,0.77,0.532,0.233,0.629,85.0,96.0,93.0,95.0,100.0,95.0,90.0,176.0,
,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,28.0,25.0,893.0,0.405,0.481,0.317,0.478,0.792,0.519,0.239,0.462,90.0,97.0,89.0,94.0,103.0,95.0,88.0,153.0,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,35.0,35.0,1112.0,0.408,0.536,0.356,0.535,0.82,0.568,0.211,0.709,88.0,101.0,98.0,100.0,106.0,100.0,85.0,180.0,
UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),UTA (2 Yrs),,16.0,5.0,453.0,0.338,0.362,0.323,0.438,0.681,0.478,0.305,0.623,73.0,70.0,90.0,84.0,89.0,86.0,120.0,181.0,
MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),MIL (2 Yrs),,8.0,0.0,83.0,0.24,0.417,0.077,0.26,0.75,0.299,0.16,0.52,51.0,76.0,21.0,48.0,96.0,51.0,63.0,133.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,21.0,21.0,660.0,0.403,0.65,0.342,0.54,0.761,0.57,0.229,0.801,88.0,124.0,95.0,102.0,98.0,101.0,88.0,209.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,7.0,0.0,81.0,0.444,0.455,0.429,0.528,,0.528,0.0,0.389,98.0,93.0,119.0,105.0,,98.0,0.0,150.0,
