Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2003-04,18,PHO,NBA,C,21.0,0.0,224.0,6.9,14.1,0.489,0.0,0.6,0.0,6.9,13.5,0.512,0.489,1.6,2.1,0.769,1.4,5.6,7.1,1.4,0.5,0.5,2.4,4.5,15.4,
2004-05,19,2TM,NBA,C,37.0,0.0,380.0,4.6,12.5,0.371,0.2,0.4,0.5,4.5,12.1,0.367,0.379,1.4,2.1,0.682,2.3,6.2,8.4,1.0,0.5,0.7,1.6,4.8,10.9,
2004-05,19,PHO,NBA,C,16.0,0.0,119.0,5.1,14.8,0.347,0.6,0.9,0.667,4.5,13.9,0.326,0.367,2.4,3.6,0.667,2.7,7.0,9.7,0.3,0.3,0.6,3.0,6.1,13.3,
2004-05,19,NOH,NBA,C,21.0,0.0,261.0,4.4,11.4,0.386,0.0,0.1,0.0,4.4,11.3,0.39,0.386,1.0,1.4,0.7,2.1,5.8,7.9,1.4,0.6,0.7,1.0,4.3,9.8,
2005-06,20,2TM,NBA,C,6.0,0.0,28.0,2.6,14.1,0.182,0.0,0.0,,2.6,14.1,0.182,0.182,0.0,2.6,0.0,5.1,6.4,11.6,2.6,0.0,0.0,3.9,2.6,5.1,
2005-06,20,NOK,NBA,C,2.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,,2.3,6.8,9.0,4.5,0.0,0.0,2.3,4.5,0.0,
2005-06,20,HOU,NBA,C,4.0,0.0,12.0,6.0,21.0,0.286,0.0,0.0,,6.0,21.0,0.286,0.286,0.0,6.0,0.0,9.0,6.0,15.0,0.0,0.0,0.0,6.0,0.0,12.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,64.0,0.0,632.0,5.4,13.2,0.407,0.1,0.5,0.25,5.2,12.7,0.413,0.411,1.4,2.1,0.676,2.1,6.0,8.1,1.3,0.5,0.6,2.0,4.6,12.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),PHO (2 Yrs),,37.0,0.0,343.0,6.3,14.4,0.438,0.2,0.7,0.286,6.1,13.6,0.446,0.445,1.9,2.6,0.72,1.9,6.1,8.0,1.0,0.4,0.5,2.6,5.0,14.7,
NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),NOH (2 Yrs),,23.0,0.0,277.0,4.2,11.3,0.368,0.0,0.1,0.0,4.2,11.2,0.372,0.368,0.9,1.3,0.7,2.1,5.8,7.9,1.6,0.5,0.6,1.0,4.3,9.2,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,4.0,0.0,12.0,6.0,21.0,0.286,0.0,0.0,,6.0,21.0,0.286,0.286,0.0,6.0,0.0,9.0,6.0,15.0,0.0,0.0,0.0,6.0,0.0,12.0,
