Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,22,HOU,NBA,PF,4,0,31,3,12,0.25,3,6,0.5,0,6,0.0,0.375,0,0,5,5,10,1,1,1,0,2,9,0,
1 Yr,1 Yr,1 Yr,1 Yr,,4,0,31,3,12,0.25,3,6,0.5,0,6,0.0,0.375,0,0,5,5,10,1,1,1,0,2,9,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,636,62,246,0.25,62,123,0.5,0,123,0.0,0.375,0,0,103,103,205,21,21,21,0,41,185,0,
