Season,Team,Lg,Salary
2023-24,Los Angeles Lakers,NBA,"$3,695,040"
2024-25,Utah Jazz,NBA,"$3,879,840"
2024-25,Philadelphia 76ers,NBA,(TW)
Career,(may be incomplete),,"$7,574,880"
