"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2023-24,24,ORL,NBA,C,7,5,185,0.404,0.545,0.28,0.479,0.727,0.511,0.234,0.532,85,100,77,88,93,88,96,135,
2024-25,25,ORL,NBA,C,5,5,162,0.525,0.621,0.273,0.563,0.6,0.574,0.25,0.275,112,114,76,104,77,100,103,65,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,12,10,347,0.46,0.588,0.278,0.517,0.667,0.54,0.241,0.414,98,108,76,95,85,93,99,103,
