Season,Team,Lg,Salary
2018-19,Chicago Bulls,NBA,"$4,441,200"
2019-20,Chicago Bulls,NBA,"$5,201,400"
2020-21,Orlando Magic,NBA,"$5,448,840"
2021-22,Orlando Magic,NBA,"$6,920,027"
2022-23,Orlando Magic,NBA,"$14,150,000"
2023-24,Orlando Magic,NBA,"$13,050,000"
2024-25,Orlando Magic,NBA,"$11,950,000"
Career,(may be incomplete),,"$61,161,467"
