"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2021-22,20.0,OKC,NBA,41:11,13.0,21.0,7.0,12.0,7.0,13.0,8.0,8.0,2.0,7.0,8.0,6.0,4.0,1.0,8.0,6.0,35.0,25.4
2022-23,21.0,OKC,NBA,46:44,10.0,24.0,5.0,10.0,8.0,16.0,5.0,5.0,2.0,11.0,12.0,12.0,3.0,2.0,5.0,5.0,25.0,25.0
2023-24,22.0,TOT,NBA,36:59,7.0,16.0,4.0,6.0,5.0,11.0,5.0,7.0,3.0,8.0,9.0,9.0,7.0,2.0,6.0,4.0,21.0,22.3
2023-24,22.0,OKC,NBA,24:07,5.0,8.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,6.0,7.0,4.0,2.0,0.0,3.0,2.0,12.0,13.4
2023-24,22.0,CHO,NBA,36:59,7.0,16.0,4.0,6.0,5.0,11.0,5.0,7.0,3.0,8.0,9.0,9.0,7.0,2.0,6.0,4.0,21.0,22.3
2024-25,23.0,CHO,NBA,31:45,10.0,19.0,4.0,8.0,7.0,12.0,4.0,4.0,3.0,5.0,6.0,6.0,2.0,1.0,4.0,5.0,27.0,19.5
2025-26,24.0,CHO,NBA,35:23,8.0,24.0,3.0,8.0,6.0,16.0,4.0,4.0,1.0,8.0,9.0,7.0,3.0,1.0,4.0,4.0,20.0,12.4
Career,,,,46:44,13.0,24.0,7.0,12.0,8.0,16.0,8.0,8.0,3.0,11.0,12.0,12.0,7.0,2.0,8.0,6.0,35.0,25.4
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,OKC,NBA,46:44,13.0,24.0,7.0,12.0,8.0,16.0,8.0,8.0,2.0,11.0,12.0,12.0,4.0,2.0,8.0,6.0,35.0,25.4
3 Seasons,,CHO,NBA,36:59,10.0,24.0,4.0,8.0,7.0,16.0,5.0,7.0,3.0,8.0,9.0,9.0,7.0,2.0,6.0,5.0,27.0,22.3
