Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,20,LAC,NBA,PG,82.0,73.0,2174.0,7.4,15.5,0.476,1.1,3.0,0.367,6.3,12.5,0.503,0.512,3.4,4.2,0.8,1.2,3.8,5.0,5.9,2.1,1.0,3.1,3.8,19.3,108.0,112.0,ROY-6
2019-20,21,OKC,NBA,SG,70.0,70.0,2428.0,9.6,20.3,0.471,1.7,5.0,0.347,7.8,15.3,0.512,0.514,5.8,7.1,0.807,0.9,7.3,8.2,4.6,1.6,0.9,2.7,2.3,26.6,111.0,109.0,
2020-21,22,OKC,NBA,SG,35.0,35.0,1180.0,11.6,22.8,0.508,2.9,6.8,0.418,8.7,15.9,0.547,0.571,7.5,9.2,0.808,0.8,5.9,6.7,8.3,1.1,0.9,4.3,2.8,33.4,118.0,115.0,
2021-22,23,OKC,NBA,PG,56.0,56.0,1942.0,12.0,26.4,0.453,2.2,7.4,0.3,9.7,18.9,0.514,0.496,8.2,10.2,0.81,0.9,6.0,7.0,8.3,1.8,1.2,3.9,3.6,34.4,111.0,113.0,
2022-23,24,OKC,NBA,PG,68.0,68.0,2416.0,13.8,27.2,0.51,1.1,3.3,0.345,12.7,23.8,0.533,0.531,13.2,14.5,0.905,1.2,5.3,6.5,7.3,2.2,1.3,3.8,3.8,42.0,125.0,113.0,"MVP-5,CPOY-7,AS,NBA1"
2023-24,25,OKC,NBA,PG,75.0,75.0,2553.0,15.0,28.0,0.535,1.8,5.1,0.353,13.2,22.9,0.576,0.567,10.7,12.2,0.874,1.2,6.6,7.8,8.8,2.8,1.3,3.1,3.5,42.4,129.0,110.0,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
2024-25,26,OKC,NBA,PG,76.0,76.0,2598.0,15.9,30.6,0.519,3.0,8.0,0.375,12.9,22.6,0.571,0.569,11.1,12.4,0.898,1.2,5.8,7.0,9.0,2.4,1.4,3.4,3.0,45.9,129.0,107.0,"MVP-1,DPOY-10,CPOY-8,AS,NBA1"
2025-26,27,OKC,NBA,PG,16.0,16.0,535.0,15.6,29.6,0.529,3.2,8.2,0.385,12.5,21.3,0.585,0.583,11.8,13.2,0.897,0.7,6.6,7.3,9.4,2.2,1.3,2.6,2.5,46.3,135.0,104.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,478.0,469.0,15826.0,12.5,24.9,0.502,2.0,5.5,0.357,10.5,19.3,0.544,0.542,8.9,10.3,0.863,1.1,5.9,6.9,7.5,2.1,1.2,3.3,3.2,35.8,121.0,111.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),OKC (7 Yrs),,396.0,396.0,13652.0,13.3,26.4,0.504,2.1,5.9,0.356,11.2,20.4,0.548,0.544,9.8,11.3,0.867,1.1,6.2,7.3,7.7,2.1,1.2,3.4,3.2,38.5,123.0,110.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,82.0,73.0,2174.0,7.4,15.5,0.476,1.1,3.0,0.367,6.3,12.5,0.503,0.512,3.4,4.2,0.8,1.2,3.8,5.0,5.9,2.1,1.0,3.1,3.8,19.3,108.0,112.0,
