"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'College')","('Unnamed: 3_level_0', 'G')","('Unnamed: 4_level_0', 'MP')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', '3P')","('Totals', '3PA')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'ORB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Shooting', 'FG%')","('Shooting', '3P%')","('Shooting', 'FT%')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')"
2014-15,19.0,UCONN,35,1100,139,366,46,134,56,84,37,267,128,33,13,81,86,380,0.38,0.343,0.667,31.4,10.9,7.6,3.7
2015-16,20.0,UCONN,36,1147,159,411,47,142,86,100,33,321,170,38,15,85,66,451,0.387,0.331,0.86,31.9,12.5,8.9,4.7
Career,,,71,2247,298,777,93,276,142,184,70,588,298,71,28,166,152,831,0.384,0.337,0.772,31.6,11.7,8.3,4.2
