"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2008-09,23,DEN,NBA,C,10.0,0.0,26.0,0.222,0.222,0.222,0.625,0.359,0.889,0.0,48.0,46.0,44.0,81.0,66.0,291.0,0.0,
2009-10,24,DEN,NBA,C,6.0,1.0,45.0,0.545,0.545,0.545,0.5,0.547,0.182,0.0,118.0,111.0,109.0,66.0,101.0,61.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2012-13,27,ATL,NBA,C,6.0,4.0,101.0,0.519,0.519,0.519,0.5,0.52,0.074,0.0,115.0,107.0,104.0,66.0,97.0,27.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,5.0,172.0,0.468,0.468,0.468,0.583,0.488,0.255,0.0,102.0,96.0,94.0,76.0,91.0,86.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,16.0,1.0,71.0,0.4,0.4,0.4,0.6,0.451,0.5,0.0,87.0,82.0,80.0,78.0,83.0,164.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,6.0,4.0,101.0,0.519,0.519,0.519,0.5,0.52,0.074,0.0,115.0,107.0,104.0,66.0,97.0,27.0,0.0,
