"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2020-21,20,DEN,NBA,WC1,POR,W (4-2),2.0,4.0,0.0,1.0,1.0,0.5,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,
2020-21,20,DEN,NBA,WCS,PHO,L (0-4),3.0,3.3,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.375,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,
2021-22,21,DEN,NBA,WC1,GSW,L (1-4),2.0,4.5,1.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,
2022-23,22,DEN,NBA,WC1,MIN,W (4-1),1.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,
2022-23,22,DEN,NBA,WCS,PHO,W (4-2),3.0,2.3,0.0,0.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-23,22,DEN,NBA,FIN,MIA,W (4-1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-24,23,DEN,NBA,WCS,MIN,L (3-4),3.0,4.7,1.7,0.7,0.0,0.0,0.3,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,1.0,2.0,0.5,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,
2024-25,24,DEN,NBA,WC1,LAC,W (4-3),3.0,3.0,1.0,0.7,0.0,0.3,0.3,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,3.0,5.0,0.6,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,
2024-25,24,DEN,NBA,WCS,OKC,L (3-4),3.0,8.7,1.3,1.7,0.7,0.0,0.3,1.0,6.0,0.167,1.0,4.0,0.25,0.0,2.0,0.0,0.25,1.0,2.0,0.5,1.0,4.0,5.0,2.0,0.0,1.0,1.0,4.0,4.0,
5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5 Yrs (9 Series),5-4,21.0,4.1,1.5,0.6,0.2,0.1,0.1,10.0,24.0,0.417,6.0,17.0,0.353,4.0,7.0,0.571,0.542,6.0,11.0,0.545,6.0,7.0,13.0,4.0,3.0,3.0,5.0,10.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),3-1,8.0,3.8,1.4,0.6,0.3,0.4,0.1,3.0,9.0,0.333,2.0,8.0,0.25,1.0,1.0,1.0,0.444,3.0,5.0,0.6,3.0,2.0,5.0,2.0,3.0,1.0,2.0,5.0,11.0,
WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),WCS (4 Series),1-3,12.0,4.8,1.8,0.7,0.2,0.0,0.2,7.0,15.0,0.467,4.0,9.0,0.444,3.0,6.0,0.5,0.6,3.0,6.0,0.5,3.0,5.0,8.0,2.0,0.0,2.0,3.0,5.0,21.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
