"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,20.0,MIA,NBA,47:45,12.0,20.0,3.0,5.0,10.0,19.0,10.0,10.0,5.0,14.0,16.0,4.0,3.0,3.0,5.0,5.0,28.0,26.4
2009-10,21.0,MIA,NBA,41:00,13.0,25.0,4.0,7.0,13.0,25.0,11.0,12.0,6.0,10.0,13.0,5.0,4.0,3.0,5.0,6.0,30.0,24.4
2010-11,22.0,MIN,NBA,48:08,17.0,31.0,3.0,6.0,16.0,29.0,8.0,12.0,6.0,10.0,12.0,7.0,5.0,4.0,7.0,6.0,42.0,27.6
2011-12,23.0,MIN,NBA,43:06,13.0,27.0,4.0,8.0,13.0,24.0,12.0,12.0,4.0,11.0,14.0,4.0,2.0,2.0,5.0,5.0,34.0,28.8
2012-13,24.0,PHO,NBA,42:47,12.0,23.0,4.0,7.0,11.0,19.0,6.0,8.0,6.0,9.0,15.0,9.0,5.0,3.0,6.0,4.0,27.0,20.7
2013-14,25.0,MIA,NBA,33:04,9.0,16.0,4.0,7.0,8.0,13.0,7.0,7.0,3.0,8.0,9.0,4.0,2.0,3.0,4.0,6.0,24.0,19.5
2014-15,26.0,MIA,NBA,48:00,12.0,27.0,3.0,5.0,12.0,25.0,10.0,11.0,2.0,9.0,11.0,8.0,3.0,2.0,4.0,6.0,34.0,28.0
2015-16,27.0,HOU,NBA,30:53,12.0,19.0,1.0,3.0,12.0,19.0,6.0,6.0,5.0,9.0,11.0,2.0,3.0,2.0,5.0,4.0,30.0,19.5
2016-17,28.0,MIL,NBA,34:56,11.0,18.0,2.0,4.0,10.0,17.0,6.0,7.0,4.0,8.0,10.0,4.0,3.0,3.0,4.0,6.0,28.0,24.9
2017-18,29.0,NYK,NBA,40:11,14.0,24.0,3.0,4.0,14.0,24.0,8.0,10.0,5.0,11.0,13.0,7.0,3.0,3.0,6.0,6.0,32.0,25.2
2018-19,30.0,LAL,NBA,26:08,9.0,15.0,1.0,3.0,8.0,12.0,5.0,6.0,3.0,5.0,5.0,6.0,2.0,3.0,5.0,5.0,19.0,15.5
Career,,,,48:08,17.0,31.0,4.0,8.0,16.0,29.0,12.0,12.0,6.0,14.0,16.0,9.0,5.0,4.0,7.0,6.0,42.0,28.8
,,,,,,,,,,,,,,,,,,,,,,
4 Seasons,,MIA,NBA,48:00,13.0,27.0,4.0,7.0,13.0,25.0,11.0,12.0,6.0,14.0,16.0,8.0,4.0,3.0,5.0,6.0,34.0,28.0
2 Seasons,,MIN,NBA,48:08,17.0,31.0,4.0,8.0,16.0,29.0,12.0,12.0,6.0,11.0,14.0,7.0,5.0,4.0,7.0,6.0,42.0,28.8
1 Season,,PHO,NBA,42:47,12.0,23.0,4.0,7.0,11.0,19.0,6.0,8.0,6.0,9.0,15.0,9.0,5.0,3.0,6.0,4.0,27.0,20.7
1 Season,,NYK,NBA,40:11,14.0,24.0,3.0,4.0,14.0,24.0,8.0,10.0,5.0,11.0,13.0,7.0,3.0,3.0,6.0,6.0,32.0,25.2
1 Season,,MIL,NBA,34:56,11.0,18.0,2.0,4.0,10.0,17.0,6.0,7.0,4.0,8.0,10.0,4.0,3.0,3.0,4.0,6.0,28.0,24.9
1 Season,,LAL,NBA,26:08,9.0,15.0,1.0,3.0,8.0,12.0,5.0,6.0,3.0,5.0,5.0,6.0,2.0,3.0,5.0,5.0,19.0,15.5
1 Season,,HOU,NBA,30:53,12.0,19.0,1.0,3.0,12.0,19.0,6.0,6.0,5.0,9.0,11.0,2.0,3.0,2.0,5.0,4.0,30.0,19.5
