"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,20,MIA,NBA,PF,81,19,2009,.472,.478,.407,.490,.772,.528,.252,.085,103,99,111,98,100,97,82,38,-19.6,-34.4,"ROY-7,6MOY-17"
2009-10,21,MIA,NBA,PF,78,78,2328,.450,.469,.275,.463,.800,.505,.231,.098,98,95,77,93,105,93,77,44,-77.5,-88.0,
2010-11,22,MIN,NBA,SF,73,73,2361,.450,.463,.366,.474,.753,.510,.234,.132,98,95,102,95,99,94,78,59,-59.9,-86.8,
2011-12,23,MIN,NBA,SF,47,7,1087,.445,.462,.376,.483,.642,.502,.191,.203,99,97,108,99,85,95,69,90,-4.4,-27.0,
2012-13,24,PHO,NBA,SF,75,20,1554,.405,.426,.313,.434,.746,.462,.164,.188,89,88,87,87,99,86,61,77,-95.5,-119.3,
2013-14,25,MIA,NBA,SF,55,2,831,.499,.518,.389,.528,.772,.559,.223,.152,110,106,108,105,102,103,78,59,19.2,14.4,
2014-15,26,MIA,NBA,PF,24,1,505,.434,.472,.235,.453,.769,.474,.123,.160,97,97,67,91,103,89,45,60,-18.3,-26.7,
2015-16,27,HOU,NBA,PF,20,0,363,.522,.531,.333,.529,.776,.563,.239,.044,115,108,94,105,102,104,87,15,11.0,9.8,
2016-17,28,MIL,NBA,PF,56,6,935,.532,.545,.419,.554,.743,.584,.259,.106,116,108,117,108,96,106,96,34,32.9,28.4,
2017-18,29,NYK,NBA,PF,74,30,1653,.507,.520,.395,.528,.780,.556,.197,.107,110,102,109,101,102,100,78,32,10.8,0.6,
2018-19,30,LAL,NBA,PF,26,2,277,.490,.529,.176,.500,.718,.532,.255,.111,106,102,50,95,94,95,99,31,-7.4,-9.4,
2019-20,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19,Did not play - COVID-19
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,609,238,13903,.465,.481,.349,.487,.759,.520,.218,.126,102,98,97,97,100,96,77,51,-208.7,-338.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),MIA (4 Yrs),,238,100,5673,.464,.479,.332,.481,.783,.519,.229,.106,102,98,92,96,103,96,76,45,-96.2,-134.7,
MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),MIN (2 Yrs),,120,80,3448,.449,.463,.370,.477,.725,.508,.221,.152,99,96,104,96,95,94,75,68,-64.3,-113.8,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,75,20,1554,.405,.426,.313,.434,.746,.462,.164,.188,89,88,87,87,99,86,61,77,-95.5,-119.3,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,74,30,1653,.507,.520,.395,.528,.780,.556,.197,.107,110,102,109,101,102,100,78,32,10.8,0.6,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,56,6,935,.532,.545,.419,.554,.743,.584,.259,.106,116,108,117,108,96,106,96,34,32.9,28.4,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,26,2,277,.490,.529,.176,.500,.718,.532,.255,.111,106,102,50,95,94,95,99,31,-7.4,-9.4,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,20,0,363,.522,.531,.333,.529,.776,.563,.239,.044,115,108,94,105,102,104,87,15,11.0,9.8,
