0
2018-19 NBA 5.1 (10th)
2020-21 NBA 4.2 (19th)
2021-22 NBA 4.5 (15th)
2023-24 NBA 4.7 (11th)
2024-25 NBA 4.9 (4th)
Active 4.6 (11th)
