"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2000-01,23,2TM,NBA,PG,65.0,24.0,1382.0,0.417,0.421,0.37,0.432,0.82,0.484,0.262,0.08,94.0,91.0,105.0,91.0,110.0,93.0,85.0,47.0,-46.8,-43.9,
2000-01,23,DAL,NBA,PG,38.0,6.0,472.0,0.348,0.351,0.3,0.357,0.733,0.404,0.253,0.056,79.0,76.0,85.0,75.0,98.0,78.0,82.0,33.0,-41.3,-44.9,
2000-01,23,WAS,NBA,PG,27.0,18.0,910.0,0.448,0.454,0.389,0.466,0.857,0.519,0.266,0.091,101.0,98.0,110.0,99.0,115.0,100.0,86.0,54.0,-5.5,1.0,
2001-02,24,WAS,NBA,SG,56.0,28.0,1325.0,0.47,0.478,0.278,0.476,0.81,0.521,0.255,0.038,106.0,103.0,79.0,100.0,108.0,100.0,87.0,21.0,-1.3,0.4,
2002-03,25,NOH,NBA,PG,66.0,7.0,1360.0,0.382,0.388,0.333,0.401,0.808,0.459,0.289,0.113,86.0,84.0,95.0,85.0,107.0,88.0,96.0,62.0,-73.6,-68.3,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,187.0,59.0,4067.0,0.422,0.429,0.339,0.435,0.813,0.487,0.269,0.078,95.0,93.0,96.0,92.0,108.0,94.0,89.0,44.0,-121.7,-111.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),WAS (2 Yrs),,83.0,46.0,2235.0,0.46,0.467,0.352,0.471,0.832,0.52,0.26,0.062,104.0,101.0,100.0,99.0,111.0,100.0,87.0,36.0,-6.8,1.4,
NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),NOH (1 Yr),,66.0,7.0,1360.0,0.382,0.388,0.333,0.401,0.808,0.459,0.289,0.113,86.0,84.0,95.0,85.0,107.0,88.0,96.0,62.0,-73.6,-68.3,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,38.0,6.0,472.0,0.348,0.351,0.3,0.357,0.733,0.404,0.253,0.056,79.0,76.0,85.0,75.0,98.0,78.0,82.0,33.0,-41.3,-44.9,
