Season,Team,Lg,Salary
2011-12,Golden State Warriors,NBA,"$650,000"
2012-13,Atlanta Hawks,NBA,"$762,195"
2013-14,New York Knicks,NBA,"$884,293"
2013-14,Atlanta Hawks,NBA,"$100,000"
Career,(may be incomplete),,"$2,396,488"
