"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2006-07,21,UTA,NBA,SG,56.0,14.0,675.0,0.528,0.554,0.0,0.528,0.675,0.566,0.43,0.047,115.0,114.0,0.0,106.0,90.0,105.0,131.0,22.0,12.4,11.4,
2007-08,22,UTA,NBA,SG,76.0,76.0,2088.0,0.558,0.587,0.22,0.567,0.759,0.612,0.405,0.079,122.0,121.0,61.0,114.0,100.0,113.0,132.0,35.0,88.3,106.8,
2008-09,23,UTA,NBA,SF,81.0,80.0,2605.0,0.508,0.537,0.259,0.522,0.702,0.565,0.425,0.103,111.0,111.0,71.0,104.0,91.0,104.0,139.0,46.0,36.3,40.9,
2009-10,24,2TM,NBA,SG,58.0,53.0,1742.0,0.487,0.505,0.258,0.497,0.639,0.524,0.31,0.072,106.0,103.0,73.0,99.0,84.0,97.0,103.0,33.0,-3.6,-18.4,
2009-10,24,UTA,NBA,SG,53.0,53.0,1662.0,0.495,0.514,0.258,0.505,0.633,0.53,0.308,0.075,107.0,105.0,73.0,101.0,83.0,98.0,102.0,34.0,3.4,-11.9,
2009-10,24,MEM,NBA,SG,5.0,0.0,80.0,0.231,0.231,,0.231,0.8,0.329,0.385,0.0,50.0,47.0,,46.0,105.0,61.0,128.0,0.0,-7.0,-6.5,
2010-11,25,CHI,NBA,SG,81.0,1.0,1781.0,0.48,0.498,0.222,0.487,0.654,0.518,0.311,0.063,105.0,102.0,62.0,98.0,86.0,96.0,104.0,29.0,-9.6,-22.7,
2011-12,26,CHI,NBA,SG,66.0,43.0,1635.0,0.427,0.455,0.275,0.448,0.56,0.465,0.225,0.155,95.0,95.0,79.0,92.0,74.0,88.0,81.0,69.0,-34.7,-60.5,
2012-13,27,2TM,NBA,SF,60.0,34.0,853.0,0.354,0.385,0.303,0.412,0.41,0.416,0.197,0.384,78.0,80.0,84.0,83.0,54.0,78.0,73.0,158.0,-33.5,-51.1,
2012-13,27,NYK,NBA,SF,46.0,34.0,711.0,0.366,0.404,0.31,0.429,0.41,0.432,0.223,0.406,81.0,84.0,86.0,86.0,54.0,81.0,82.0,167.0,-23.7,-39.5,
2012-13,27,OKC,NBA,SF,14.0,0.0,142.0,0.261,0.278,0.2,0.283,,0.283,0.0,0.217,58.0,58.0,56.0,57.0,,53.0,0.0,89.0,-9.8,-11.6,
2013-14,28,2TM,NBA,SF,24.0,3.0,160.0,0.2,0.286,0.125,0.233,0.0,0.22,0.133,0.533,44.0,59.0,35.0,47.0,0.0,41.0,47.0,206.0,-8.0,-10.2,
2013-14,28,HOU,NBA,SF,23.0,3.0,158.0,0.2,0.286,0.125,0.233,0.0,0.22,0.133,0.533,44.0,59.0,35.0,47.0,0.0,41.0,47.0,206.0,-8.0,-10.2,
2013-14,28,CHI,NBA,SF,1.0,0.0,2.0,,,,,,,,,,,,,,,,,0.0,0.0,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,502.0,304.0,11539.0,0.49,0.52,0.254,0.505,0.675,0.539,0.347,0.112,107.0,107.0,71.0,101.0,89.0,100.0,115.0,49.0,47.6,-3.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),UTA (4 Yrs),,266.0,223.0,7030.0,0.523,0.55,0.234,0.533,0.706,0.573,0.396,0.085,114.0,113.0,65.0,107.0,93.0,106.0,129.0,38.0,140.4,147.2,
CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,148.0,44.0,3418.0,0.453,0.477,0.26,0.467,0.614,0.492,0.267,0.11,100.0,99.0,74.0,95.0,81.0,92.0,92.0,49.0,-44.3,-83.2,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,46.0,34.0,711.0,0.366,0.404,0.31,0.429,0.41,0.432,0.223,0.406,81.0,84.0,86.0,86.0,54.0,81.0,82.0,167.0,-23.7,-39.5,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,23.0,3.0,158.0,0.2,0.286,0.125,0.233,0.0,0.22,0.133,0.533,44.0,59.0,35.0,47.0,0.0,41.0,47.0,206.0,-8.0,-10.2,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,14.0,0.0,142.0,0.261,0.278,0.2,0.283,,0.283,0.0,0.217,58.0,58.0,56.0,57.0,,53.0,0.0,89.0,-9.8,-11.6,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,5.0,0.0,80.0,0.231,0.231,,0.231,0.8,0.329,0.385,0.0,50.0,47.0,,46.0,105.0,61.0,128.0,0.0,-7.0,-6.5,
