"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2002-03,23,DET,NBA,EC1,ORL,W (4-3),5,20.0,8.4,3.6,1.4,0.2,0.6,13,28,.464,4,14,.286,9,14,.643,.536,12,15,.800,2,16,18,7,1,3,6,13,42,
2002-03,23,DET,NBA,ECS,PHI,W (4-2),6,30.2,13.0,4.3,2.0,1.0,1.3,29,64,.453,9,29,.310,20,35,.571,.523,11,13,.846,9,17,26,12,6,8,7,2,78,
2002-03,23,DET,NBA,ECF,NJN,L (0-4),4,25.0,5.3,3.3,1.0,0.3,0.5,7,23,.304,1,5,.200,6,18,.333,.326,6,10,.600,0,13,13,4,1,2,3,5,21,
2003-04,24,DET,NBA,EC1,MIL,W (4-1),5,37.2,17.4,7.6,3.0,1.2,2.2,35,59,.593,4,13,.308,31,46,.674,.627,13,15,.867,13,25,38,15,6,11,5,14,87,
2003-04,24,DET,NBA,ECS,NJN,W (4-3),7,34.0,8.0,5.0,2.3,0.9,0.9,18,59,.305,3,12,.250,15,47,.319,.331,17,21,.810,5,30,35,16,6,6,7,22,56,
2003-04,24,DET,NBA,ECF,IND,W (4-2),6,29.7,5.8,5.0,2.0,0.7,2.0,13,40,.325,3,8,.375,10,32,.313,.363,6,8,.750,8,22,30,12,4,12,5,16,35,
2003-04,24,DET,NBA,FIN,LAL,W (4-1),5,39.6,10.0,6.8,2.0,1.8,0.4,21,54,.389,3,16,.188,18,38,.474,.417,5,11,.455,15,19,34,10,9,2,2,9,50,
2004-05,25,DET,NBA,EC1,PHI,W (4-1),5,45.0,17.4,7.2,4.4,1.2,0.2,33,69,.478,6,20,.300,27,49,.551,.522,15,17,.882,10,26,36,22,6,1,7,8,87,
2004-05,25,DET,NBA,ECS,IND,W (4-2),6,41.7,12.5,8.3,3.8,0.8,0.5,29,68,.426,6,13,.462,23,55,.418,.471,11,16,.688,19,31,50,23,5,3,10,11,75,
2004-05,25,DET,NBA,ECF,MIA,W (4-3),7,39.0,14.7,5.4,2.9,0.7,0.1,42,94,.447,9,18,.500,33,76,.434,.495,10,13,.769,15,23,38,20,5,1,12,16,103,
2004-05,25,DET,NBA,FIN,SAS,L (3-4),7,39.0,10.1,4.9,2.6,1.4,0.6,29,76,.382,1,9,.111,28,67,.418,.388,12,14,.857,12,22,34,18,10,4,8,15,71,
2005-06,26,DET,NBA,EC1,MIL,W (4-1),5,39.0,14.6,5.4,3.8,1.0,0.8,26,52,.500,4,11,.364,22,41,.537,.538,17,21,.810,11,16,27,19,5,4,10,7,73,
2005-06,26,DET,NBA,ECS,CLE,W (4-3),7,43.3,18.0,5.4,2.7,0.4,1.0,44,97,.454,9,15,.600,35,82,.427,.500,29,35,.829,16,22,38,19,3,7,12,13,126,
2005-06,26,DET,NBA,ECF,MIA,L (2-4),6,41.3,16.2,6.2,2.7,0.7,0.7,36,82,.439,8,20,.400,28,62,.452,.488,17,20,.850,16,21,37,16,4,4,9,3,97,
2006-07,27,DET,NBA,EC1,ORL,W (4-0),4,38.5,16.5,5.3,3.8,0.8,0.5,23,43,.535,7,10,.700,16,33,.485,.616,13,16,.813,7,14,21,15,3,2,8,6,66,
2006-07,27,DET,NBA,ECS,CHI,W (4-2),6,41.2,17.8,7.5,3.0,1.2,0.3,44,91,.484,9,22,.409,35,69,.507,.533,10,16,.625,8,37,45,18,7,2,6,9,107,
2006-07,27,DET,NBA,ECF,CLE,L (2-4),6,44.0,8.7,6.2,4.5,0.8,0.2,16,66,.242,2,12,.167,14,54,.259,.258,18,22,.818,12,25,37,27,5,1,16,15,52,
2007-08,28,DET,NBA,EC1,PHI,W (4-2),6,37.0,16.3,5.0,2.8,1.2,0.0,44,67,.657,2,5,.400,42,62,.677,.672,8,12,.667,13,17,30,17,7,0,12,9,98,
