Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2025-26,19,CHI,NBA,PF,2,0,6,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,6,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,246,0,123,0.0,0,82,0.0,0,41,0.0,0.0,0,0,0,0,0,0,41,0,0,41,0,0,
