Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,19,WAS,NBA,C,6,0,20,12.9,25.7,0.5,0.0,0.0,12.9,25.7,0.5,0.5,2.6,5.1,0.5,2.6,7.7,10.3,0.0,0.0,2.6,7.7,10.3,28.3,80,109,
1 Yr,1 Yr,1 Yr,1 Yr,,6,0,20,12.9,25.7,0.5,0.0,0.0,12.9,25.7,0.5,0.5,2.6,5.1,0.5,2.6,7.7,10.3,0.0,0.0,2.6,7.7,10.3,28.3,80,109,
