"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2014-15,24,DAL,NBA,WC1,HOU,L (1-4),5.0,30.0,11.2,7.2,1.2,2.0,1.6,17.0,31.0,0.548,7.0,11.0,0.636,10.0,20.0,0.5,0.661,15.0,19.0,0.789,14.0,22.0,36.0,6.0,10.0,8.0,6.0,15.0,56.0,
2015-16,25,POR,NBA,WC1,LAC,W (4-2),6.0,32.0,12.5,8.8,2.2,0.8,0.8,26.0,72.0,0.361,12.0,41.0,0.293,14.0,31.0,0.452,0.444,11.0,14.0,0.786,13.0,40.0,53.0,13.0,5.0,5.0,12.0,17.0,75.0,
2015-16,25,POR,NBA,WCS,GSW,L (1-4),5.0,35.8,17.2,8.4,1.4,0.6,1.0,30.0,56.0,0.536,16.0,29.0,0.552,14.0,27.0,0.519,0.679,10.0,15.0,0.667,10.0,32.0,42.0,7.0,3.0,5.0,9.0,14.0,86.0,
2016-17,26,POR,NBA,WC1,GSW,L (0-4),4.0,28.3,12.0,6.5,1.0,0.8,1.0,17.0,37.0,0.459,7.0,17.0,0.412,10.0,20.0,0.5,0.554,7.0,11.0,0.636,5.0,21.0,26.0,4.0,3.0,4.0,9.0,9.0,48.0,
2017-18,27,POR,NBA,WC1,NOP,L (0-4),4.0,32.8,17.3,9.0,1.3,1.0,0.5,27.0,52.0,0.519,13.0,30.0,0.433,14.0,22.0,0.636,0.644,2.0,2.0,1.0,12.0,24.0,36.0,5.0,4.0,2.0,6.0,8.0,69.0,
2018-19,28,POR,NBA,WC1,OKC,W (4-1),5.0,29.6,10.6,6.8,1.6,0.8,0.8,17.0,44.0,0.386,9.0,22.0,0.409,8.0,22.0,0.364,0.489,10.0,11.0,0.909,8.0,26.0,34.0,8.0,4.0,4.0,4.0,13.0,53.0,
2018-19,28,POR,NBA,WCS,DEN,W (4-3),7.0,27.0,7.3,6.7,1.1,0.7,0.7,16.0,50.0,0.32,5.0,23.0,0.217,11.0,27.0,0.407,0.37,14.0,21.0,0.667,18.0,29.0,47.0,8.0,5.0,5.0,9.0,17.0,51.0,
2018-19,28,POR,NBA,WCF,GSW,L (0-4),4.0,15.5,3.5,4.8,1.3,0.0,0.3,5.0,15.0,0.333,1.0,6.0,0.167,4.0,9.0,0.444,0.367,3.0,4.0,0.75,3.0,16.0,19.0,5.0,0.0,1.0,3.0,4.0,14.0,
5 Yrs (8 Series),5 Yrs (8 Series),5 Yrs (8 Series),5 Yrs (8 Series),5 Yrs (8 Series),5 Yrs (8 Series),3-5,40.0,29.1,11.3,7.3,1.4,0.9,0.9,155.0,357.0,0.434,70.0,179.0,0.391,85.0,178.0,0.478,0.532,72.0,97.0,0.742,83.0,210.0,293.0,56.0,34.0,34.0,58.0,97.0,452.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),WC1 (5 Series),2-3,24.0,30.6,12.5,7.7,1.5,1.1,1.0,104.0,236.0,0.441,48.0,121.0,0.397,56.0,115.0,0.487,0.542,45.0,57.0,0.789,52.0,133.0,185.0,36.0,26.0,23.0,37.0,62.0,301.0,
WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),WCS (2 Series),1-1,12.0,30.7,11.4,7.4,1.3,0.7,0.8,46.0,106.0,0.434,21.0,52.0,0.404,25.0,54.0,0.463,0.533,24.0,36.0,0.667,28.0,61.0,89.0,15.0,8.0,10.0,18.0,31.0,137.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),0-1,4.0,15.5,3.5,4.8,1.3,0.0,0.3,5.0,15.0,0.333,1.0,6.0,0.167,4.0,9.0,0.444,0.367,3.0,4.0,0.75,3.0,16.0,19.0,5.0,0.0,1.0,3.0,4.0,14.0,
