Date,Team,Unnamed: 2,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
2025-12-01,HOU,@,UTA,"L, 125-133",*,37,3,9,0.333,1,6,0.167,5,6,0.833,2,5,7,1,1,1,3,5,12,6.8,-10
2025-11-30,HOU,@,UTA,"W, 129-101",*,27,5,8,0.625,2,5,0.4,3,5,0.6,0,2,2,3,1,0,1,2,15,12.5,33
2025-11-26,HOU,@,GSW,"W, 104-100",*,37,4,11,0.364,2,5,0.4,5,7,0.714,2,2,4,2,1,0,0,1,15,12.1,2
2025-11-24,HOU,@,PHO,"W, 114-92",*,32,6,11,0.545,2,6,0.333,3,3,1.0,1,6,7,1,2,2,2,5,17,14.3,23
2025-11-21,HOU,,DEN,"L, 109-112",*,37,7,20,0.35,5,11,0.455,2,3,0.667,4,7,11,4,0,1,3,6,21,12.4,-8
