Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,23,2TM,NBA,PF,32.0,22.0,739.0,91.0,220.0,0.414,1.0,9.0,0.111,90.0,211.0,0.427,0.416,30.0,46.0,0.652,48.0,114.0,162.0,30.0,19.0,9.0,44.0,88.0,213.0,0.0,
2014-15,23,ATL,NBA,PF,3.0,0.0,19.0,2.0,7.0,0.286,0.0,1.0,0.0,2.0,6.0,0.333,0.286,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,
2014-15,23,MIN,NBA,PF,29.0,22.0,720.0,89.0,213.0,0.418,1.0,8.0,0.125,88.0,205.0,0.429,0.42,29.0,44.0,0.659,47.0,111.0,158.0,30.0,18.0,9.0,44.0,84.0,208.0,0.0,
2015-16,24,MIN,NBA,PF,52.0,2.0,486.0,53.0,145.0,0.366,9.0,32.0,0.281,44.0,113.0,0.389,0.397,17.0,26.0,0.654,20.0,91.0,111.0,29.0,16.0,11.0,36.0,77.0,132.0,0.0,
2016-17,25,MIN,NBA,PF,18.0,0.0,135.0,23.0,54.0,0.426,3.0,15.0,0.2,20.0,39.0,0.513,0.454,14.0,19.0,0.737,9.0,24.0,33.0,7.0,8.0,7.0,8.0,32.0,63.0,0.0,
2017-18,26,ORL,NBA,PF,5.0,0.0,43.0,7.0,10.0,0.7,2.0,3.0,0.667,5.0,7.0,0.714,0.8,5.0,6.0,0.833,2.0,7.0,9.0,0.0,2.0,0.0,2.0,6.0,21.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,107.0,24.0,1403.0,174.0,429.0,0.406,15.0,59.0,0.254,159.0,370.0,0.43,0.423,66.0,97.0,0.68,79.0,236.0,315.0,66.0,45.0,27.0,90.0,203.0,429.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,18.0,1075.0,133.0,329.0,0.406,11.0,45.0,0.254,122.0,284.0,0.43,0.423,51.0,74.0,0.68,61.0,181.0,241.0,51.0,34.0,21.0,69.0,156.0,329.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),MIN (3 Yrs),,99.0,24.0,1341.0,165.0,412.0,0.4,13.0,55.0,0.236,152.0,357.0,0.426,0.416,60.0,89.0,0.674,76.0,226.0,302.0,66.0,42.0,27.0,88.0,193.0,403.0,0.0,
ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),ORL (1 Yr),,5.0,0.0,43.0,7.0,10.0,0.7,2.0,3.0,0.667,5.0,7.0,0.714,0.8,5.0,6.0,0.833,2.0,7.0,9.0,0.0,2.0,0.0,2.0,6.0,21.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,3.0,0.0,19.0,2.0,7.0,0.286,0.0,1.0,0.0,2.0,6.0,0.333,0.286,1.0,2.0,0.5,1.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,
