Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2017-18,22,MIN,NBA,SF,5.0,5.0,164.0,9.2,21.0,0.441,2.2,6.5,0.333,7.1,14.5,0.489,0.493,3.7,6.2,0.6,1.5,6.5,8.0,3.1,0.6,0.6,2.8,4.3,24.3,99.0,118.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,GSW,NBA,SF,22.0,22.0,767.0,9.2,19.6,0.469,2.3,6.8,0.333,7.0,12.9,0.54,0.526,2.7,4.2,0.646,3.5,7.2,10.6,2.6,1.4,1.5,1.9,3.5,23.4,112.0,110.0,
2022-23,27,GSW,NBA,SF,13.0,12.0,442.0,8.9,19.5,0.459,2.0,6.9,0.297,6.9,12.6,0.547,0.511,3.4,5.1,0.681,2.6,5.3,7.8,2.7,1.2,1.6,1.8,4.8,23.3,111.0,113.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,29,MIA,NBA,SF,4.0,4.0,122.0,6.9,18.5,0.372,3.0,8.6,0.35,3.9,9.9,0.391,0.453,3.0,4.3,0.7,1.7,3.9,5.6,3.9,0.4,2.1,4.7,2.6,19.7,90.0,138.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,44.0,43.0,1495.0,8.9,19.6,0.456,2.2,6.9,0.324,6.7,12.7,0.527,0.513,3.1,4.7,0.655,2.9,6.3,9.1,2.8,1.2,1.5,2.2,3.9,23.2,108.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,35.0,34.0,1209.0,9.1,19.6,0.465,2.2,6.8,0.32,6.9,12.8,0.543,0.521,3.0,4.5,0.661,3.1,6.4,9.6,2.6,1.3,1.5,1.9,4.0,23.4,111.0,111.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,5.0,5.0,164.0,9.2,21.0,0.441,2.2,6.5,0.333,7.1,14.5,0.489,0.493,3.7,6.2,0.6,1.5,6.5,8.0,3.1,0.6,0.6,2.8,4.3,24.3,99.0,118.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,4.0,122.0,6.9,18.5,0.372,3.0,8.6,0.35,3.9,9.9,0.391,0.453,3.0,4.3,0.7,1.7,3.9,5.6,3.9,0.4,2.1,4.7,2.6,19.7,90.0,138.0,
