"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2008-09,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2009-10,20,OKC,NBA,PF,73,0,1323,.543,.543,.500,.545,.630,.562,.249,.005,118,110,141,109,83,103,83,2,32.5,15.3,
2010-11,21,OKC,NBA,PF,82,44,2216,.543,.544,.000,.543,.750,.579,.298,.002,118,112,0,109,98,107,99,1,55.0,52.2,DPOY-14
2011-12,22,OKC,NBA,PF,66,66,1792,.535,.536,.333,.536,.661,.556,.241,.006,119,112,96,110,88,106,87,3,47.4,31.7,"DPOY-2,DEF1"
2012-13,23,OKC,NBA,PF,80,80,2486,.573,.591,.351,.586,.749,.612,.246,.073,127,122,98,118,99,114,91,30,139.6,133.3,"DPOY-3,DEF1"
2013-14,24,OKC,NBA,PF,81,81,2666,.536,.546,.383,.548,.784,.576,.203,.061,118,112,107,109,104,106,72,24,90.9,74.3,"DPOY-4,DEF1"
2014-15,25,OKC,NBA,PF,64,64,2116,.476,.511,.376,.525,.836,.549,.140,.261,106,105,107,106,111,103,51,97,45.5,25.6,
2015-16,26,OKC,NBA,PF,78,78,2500,.479,.520,.326,.513,.752,.533,.139,.212,106,106,92,102,99,98,50,74,18.7,-15.3,
2016-17,27,2TM,NBA,PF,79,79,2422,.480,.522,.391,.543,.856,.566,.127,.323,105,104,109,106,111,102,47,102,57.1,27.5,
2016-17,27,ORL,NBA,PF,56,56,1710,.488,.532,.388,.547,.846,.569,.129,.304,107,106,108,106,110,103,48,96,46.7,25.2,
2016-17,27,TOR,NBA,PF,23,23,712,.459,.494,.398,.532,.882,.556,.122,.369,100,98,111,104,114,101,45,117,10.4,2.3,
2017-18,28,TOR,NBA,PF,76,76,2093,.483,.559,.360,.552,.797,.574,.151,.379,105,109,100,106,104,103,60,112,47.8,29.2,
2018-19,29,TOR,NBA,C,74,51,2010,.529,.586,.290,.557,.763,.582,.202,.193,115,113,82,106,100,104,78,54,57.6,43.3,
2019-20,30,TOR,NBA,C,55,27,1485,.512,.559,.385,.564,.718,.583,.185,.272,111,107,107,107,93,103,71,71,47.4,26.7,
2020-21,31,LAC,NBA,C,41,39,955,.510,.588,.339,.563,.811,.585,.145,.315,109,111,93,105,104,102,59,80,18.3,9.9,
