Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2004-05,21,BOS,NBA,SG,39.0,7.0,507.0,12.3,0.524,0.432,0.174,3.3,11.5,7.5,16.4,2.1,1.2,12.6,17.0,0.5,0.5,0.9,0.09,-0.7,0.5,-0.2,0.2,
2005-06,22,BOS,NBA,PG,71.0,71.0,2418.0,15.1,0.574,0.319,0.148,2.9,11.4,7.3,22.5,1.8,1.5,15.4,16.4,3.6,2.1,5.7,0.114,1.2,0.7,1.9,2.4,
2006-07,23,BOS,NBA,SG,69.0,47.0,2219.0,14.0,0.526,0.248,0.275,1.7,9.7,5.6,23.5,1.7,1.2,14.8,19.3,1.9,1.8,3.7,0.081,0.4,0.0,0.4,1.3,
2007-08,24,2TM,NBA,PG,61.0,31.0,1533.0,12.1,0.492,0.284,0.192,2.2,11.9,7.0,23.5,2.0,1.4,18.5,18.3,-0.2,1.5,1.3,0.041,-1.5,0.8,-0.8,0.5,
2007-08,24,SEA,NBA,PG,35.0,5.0,727.0,9.8,0.447,0.224,0.156,2.0,12.4,7.2,23.7,2.1,1.0,19.8,19.8,-1.0,0.6,-0.4,-0.028,-3.1,0.3,-2.8,-0.1,
2007-08,24,CLE,NBA,PG,26.0,26.0,806.0,14.1,0.541,0.351,0.231,2.5,11.5,6.9,23.3,1.9,1.9,17.1,16.8,0.8,0.9,1.7,0.104,-0.1,1.2,1.1,0.6,
2008-09,25,CLE,NBA,SG,64.0,64.0,2152.0,14.1,0.559,0.365,0.173,1.8,9.2,5.6,16.6,2.4,0.5,12.0,16.7,3.0,3.4,6.4,0.142,0.1,1.7,1.7,2.0,
2009-10,26,CLE,NBA,SG,60.0,3.0,1500.0,13.8,0.53,0.177,0.326,2.4,10.6,6.7,20.0,1.9,1.4,15.3,18.3,1.3,2.0,3.3,0.106,-0.3,1.0,0.7,1.0,
2010-11,27,BOS,NBA,PG,24.0,2.0,453.0,12.3,0.533,0.275,0.125,1.7,8.0,5.0,22.0,2.3,1.7,19.2,16.6,0.1,0.8,0.9,0.093,-0.5,2.3,1.8,0.4,
2011-12,28,DAL,NBA,PG,44.0,33.0,1060.0,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,0.098,-0.6,1.6,1.0,0.8,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,432.0,258.0,11842.0,13.9,0.538,0.283,0.21,2.2,10.3,6.3,21.1,2.1,1.2,15.2,17.9,10.9,13.6,24.5,0.099,0.0,0.9,0.9,8.7,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,49.0,2248.0,13.9,0.538,0.283,0.21,2.2,10.3,6.3,21.1,2.1,1.2,15.2,17.9,2.1,2.6,4.6,0.099,0.0,0.9,0.9,1.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,203.0,127.0,5597.0,14.2,0.545,0.296,0.203,2.4,10.5,6.5,22.3,1.9,1.3,15.2,17.6,6.1,5.2,11.3,0.097,0.6,0.5,1.1,4.3,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,150.0,93.0,4458.0,14.0,0.546,0.299,0.235,2.1,10.1,6.2,19.0,2.1,1.1,14.1,17.3,5.1,6.4,11.4,0.123,-0.1,1.4,1.3,3.7,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,44.0,33.0,1060.0,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,0.8,1.4,2.2,0.098,-0.6,1.6,1.0,0.8,
SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),SEA (1 Yr),,35.0,5.0,727.0,9.8,0.447,0.224,0.156,2.0,12.4,7.2,23.7,2.1,1.0,19.8,19.8,-1.0,0.6,-0.4,-0.028,-3.1,0.3,-2.8,-0.1,
