Highlight,Unnamed: 1,In Stathead
"Career high, Points",33.0,View full stats from top 20 games
"Career high, Rebounds",20.0,View full stats from top 20 games
"Career high, Assists",4.0,View full stats from top 20 games
"Career high, Steals",3.0,View full stats from top 20 games
"Career high, Blocks",12.0,View full stats from top 20 games
"Career high, Game Score",34.4,View full stats from top 20 games
Triple-Doubles,1.0,View all
