"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2004-05,24.0,PHO,NBA,51:43,7.0,20.0,4.0,11.0,4.0,9.0,4.0,6.0,5.0,10.0,13.0,4.0,4.0,1.0,4.0,5.0,22.0,17.1
2009-10,29.0,MIA,NBA,38:40,7.0,14.0,4.0,6.0,3.0,8.0,2.0,3.0,1.0,7.0,7.0,3.0,3.0,1.0,3.0,4.0,20.0,16.6
2010-11,30.0,ORL,NBA,29:12,3.0,6.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,4.0,9.0,9.3
2011-12,31.0,ORL,NBA,26:47,2.0,5.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,10.0,10.0,1.0,1.0,0.0,3.0,3.0,5.0,4.2
2012-13,32.0,NYK,NBA,4:55,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0
Career,,,,51:43,7.0,20.0,4.0,11.0,4.0,9.0,4.0,6.0,5.0,10.0,13.0,4.0,4.0,1.0,4.0,5.0,22.0,17.1
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,ORL,NBA,29:12,3.0,6.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,10.0,10.0,1.0,1.0,1.0,3.0,4.0,9.0,9.3
1 Season,,PHO,NBA,51:43,7.0,20.0,4.0,11.0,4.0,9.0,4.0,6.0,5.0,10.0,13.0,4.0,4.0,1.0,4.0,5.0,22.0,17.1
1 Season,,MIA,NBA,38:40,7.0,14.0,4.0,6.0,3.0,8.0,2.0,3.0,1.0,7.0,7.0,3.0,3.0,1.0,3.0,4.0,20.0,16.6
1 Season,,NYK,NBA,4:55,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0
