"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2007-08,22,BOS,NBA,C,69.0,1.0,940.0,0.484,0.484,,0.484,0.66,0.545,0.679,0.0,106.0,100.0,,97.0,87.0,101.0,222.0,0.0,-5.9,2.9,
2008-09,23,BOS,NBA,C,76.0,16.0,1637.0,0.442,0.443,0.4,0.444,0.73,0.502,0.396,0.011,96.0,91.0,109.0,89.0,95.0,92.0,129.0,5.0,-49.8,-45.2,
2009-10,24,BOS,NBA,PF,54.0,1.0,933.0,0.437,0.444,0.0,0.437,0.696,0.5,0.495,0.014,95.0,90.0,0.0,87.0,92.0,92.0,165.0,6.0,-35.4,-28.9,
2010-11,25,BOS,NBA,C,78.0,13.0,2298.0,0.448,0.454,0.133,0.449,0.736,0.499,0.331,0.019,98.0,93.0,37.0,90.0,96.0,92.0,110.0,8.0,-78.4,-78.6,6MOY-4
2011-12,26,ORL,NBA,PF,61.0,13.0,1427.0,0.421,0.429,0.143,0.423,0.683,0.466,0.313,0.026,94.0,90.0,41.0,87.0,91.0,88.0,113.0,12.0,-68.4,-74.4,
2012-13,27,ORL,NBA,PF,34.0,33.0,1064.0,0.448,0.45,0.0,0.448,0.718,0.483,0.245,0.004,99.0,93.0,0.0,90.0,95.0,90.0,90.0,2.0,-46.6,-54.1,
2013-14,28,2TM,NBA,PF,68.0,44.0,1662.0,0.457,0.459,0.364,0.46,0.693,0.491,0.231,0.019,101.0,94.0,101.0,92.0,92.0,91.0,81.0,7.0,-48.3,-65.7,
2013-14,28,ORL,NBA,PF,45.0,43.0,1354.0,0.453,0.454,0.4,0.457,0.675,0.485,0.223,0.02,100.0,93.0,111.0,91.0,89.0,90.0,78.0,8.0,-45.1,-63.1,
2013-14,28,LAC,NBA,PF,23.0,1.0,308.0,0.481,0.488,0.0,0.481,0.783,0.527,0.284,0.012,106.0,100.0,0.0,96.0,104.0,97.0,100.0,5.0,-3.2,-2.6,
2014-15,29,LAC,NBA,PF,74.0,0.0,904.0,0.459,0.466,0.0,0.459,0.632,0.495,0.373,0.016,102.0,96.0,0.0,93.0,84.0,93.0,136.0,6.0,-18.9,-23.1,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,514.0,121.0,10865.0,0.447,0.451,0.182,0.448,0.7,0.494,0.345,0.015,98.0,93.0,51.0,90.0,92.0,92.0,119.0,7.0,-351.7,-367.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),BOS (4 Yrs),,277.0,31.0,5808.0,0.449,0.453,0.167,0.451,0.711,0.506,0.417,0.014,98.0,93.0,46.0,90.0,93.0,93.0,138.0,6.0,-169.5,-149.8,
ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),ORL (3 Yrs),,140.0,89.0,3845.0,0.44,0.444,0.231,0.442,0.691,0.478,0.261,0.017,97.0,92.0,65.0,89.0,92.0,89.0,94.0,7.0,-160.1,-191.6,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,97.0,1.0,1212.0,0.464,0.471,0.0,0.464,0.661,0.503,0.351,0.015,103.0,97.0,0.0,93.0,88.0,94.0,128.0,6.0,-22.1,-25.7,
