0
2007-08 NBA 15.7 (8th)
2008-09 NBA 14.6 (11th)
2010-11 NBA 15.6 (10th)
2011-12 NBA 16.8 (5th)
2012-13 NBA 16.8 (3rd)
2013-14 NBA 20.3 (1st)
2014-15 NBA 18.8 (2nd)
2015-16 NBA 16.4 (7th)
2016-17 NBA 15.3 (12th)
2017-18 NBA 18.0 (1st)
2018-19 NBA 17.1 (1st)
2019-20 NBA 13.1 (17th)
Career Playoffs 16.6 (89th)
Career NBA Playoffs 16.6 (81st)
