"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,25,MEM,NBA,WC1,SAS,W (4-2),6.0,22.2,9.8,2.7,0.2,0.5,0.3,24.0,47.0,0.511,3.0,8.0,0.375,21.0,39.0,0.538,0.543,8.0,13.0,0.615,2.0,14.0,16.0,1.0,3.0,2.0,5.0,10.0,59.0,
2010-11,25,MEM,NBA,WCS,OKC,L (3-4),7.0,17.6,5.6,2.0,0.1,0.4,0.1,19.0,49.0,0.388,0.0,4.0,0.0,19.0,45.0,0.422,0.388,1.0,2.0,0.5,5.0,9.0,14.0,1.0,3.0,1.0,3.0,8.0,39.0,
2011-12,26,PHI,NBA,EC1,CHI,W (4-2),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12,26,PHI,NBA,ECS,BOS,L (3-4),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-13,27,IND,NBA,EC1,ATL,W (4-2),2.0,5.0,0.0,2.0,1.0,0.5,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,
2012-13,27,IND,NBA,ECS,NYK,W (4-2),6.0,8.2,2.0,1.8,0.2,0.0,0.2,4.0,9.0,0.444,1.0,4.0,0.25,3.0,5.0,0.6,0.5,3.0,4.0,0.75,4.0,7.0,11.0,1.0,0.0,1.0,3.0,8.0,12.0,
2012-13,27,IND,NBA,ECF,MIA,L (3-4),7.0,10.1,2.0,2.0,0.1,0.4,0.0,5.0,11.0,0.455,1.0,4.0,0.25,4.0,7.0,0.571,0.5,3.0,4.0,0.75,5.0,9.0,14.0,1.0,3.0,0.0,4.0,9.0,14.0,
3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),3 Yrs (7 Series),4-3,30.0,13.0,4.1,2.0,0.2,0.3,0.1,52.0,122.0,0.426,5.0,23.0,0.217,47.0,99.0,0.475,0.447,15.0,23.0,0.652,18.0,41.0,59.0,6.0,10.0,4.0,15.0,35.0,124.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,6.0,22.2,9.8,2.7,0.2,0.5,0.3,24.0,47.0,0.511,3.0,8.0,0.375,21.0,39.0,0.538,0.543,8.0,13.0,0.615,2.0,14.0,16.0,1.0,3.0,2.0,5.0,10.0,59.0,
EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),EC1 (2 Series),2-0,3.0,3.7,0.0,1.3,0.7,0.3,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),0-1,7.0,17.6,5.6,2.0,0.1,0.4,0.1,19.0,49.0,0.388,0.0,4.0,0.0,19.0,45.0,0.422,0.388,1.0,2.0,0.5,5.0,9.0,14.0,1.0,3.0,1.0,3.0,8.0,39.0,
ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),ECS (2 Series),1-1,7.0,7.4,1.7,1.6,0.1,0.0,0.1,4.0,9.0,0.444,1.0,4.0,0.25,3.0,5.0,0.6,0.5,3.0,4.0,0.75,4.0,7.0,11.0,1.0,0.0,1.0,3.0,8.0,12.0,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,7.0,10.1,2.0,2.0,0.1,0.4,0.0,5.0,11.0,0.455,1.0,4.0,0.25,4.0,7.0,0.571,0.5,3.0,4.0,0.75,5.0,9.0,14.0,1.0,3.0,0.0,4.0,9.0,14.0,
