"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2024-25,22.0,SAC,NBA,30:47,6.0,11.0,3.0,7.0,4.0,5.0,3.0,6.0,2.0,6.0,7.0,4.0,4.0,2.0,2.0,6.0,16.0,15.9
2025-26,23.0,SAC,NBA,21:46,4.0,12.0,2.0,6.0,2.0,6.0,2.0,2.0,1.0,5.0,6.0,3.0,2.0,1.0,2.0,4.0,11.0,6.1
Career,,,,30:47,6.0,12.0,3.0,7.0,4.0,6.0,3.0,6.0,2.0,6.0,7.0,4.0,4.0,2.0,2.0,6.0,16.0,15.9
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,SAC,NBA,30:47,6.0,12.0,3.0,7.0,4.0,6.0,3.0,6.0,2.0,6.0,7.0,4.0,4.0,2.0,2.0,6.0,16.0,15.9
