Season,Team,Lg,Salary
2021-22,Orlando Magic,NBA,"$5,007,840"
2022-23,Orlando Magic,NBA,"$5,258,280"
2023-24,Orlando Magic,NBA,"$5,508,720"
2024-25,Orlando Magic,NBA,"$7,007,092"
Career,(may be incomplete),,"$22,781,932"
