Highlight,Unnamed: 1,In Stathead
"Career high, Points",70.0,View full stats from top 20 games
"Career high, Rebounds",22.0,View full stats from top 20 games
"Career high, Assists",13.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",7.0,View full stats from top 20 games
"Career high, Game Score",62.5,View full stats from top 20 games
Triple-Doubles,8.0,View all
