"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2011-12,22,LAL,NBA,SG,9,6,126,0.41,12.5,0.923,0.282,0.128,0.103,0.41,0.077,0.444,0.455,0.4,0.25,0.5,0.0,0.875,0.077,3,0.333,0.0,0,0,
1 Yr,1 Yr,1 Yr,1 Yr,,9,6,126,0.41,12.5,0.923,0.282,0.128,0.103,0.41,0.077,0.444,0.455,0.4,0.25,0.5,0.0,0.875,0.077,3,0.333,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,55,1148,0.41,12.5,0.923,0.282,0.128,0.103,0.41,0.077,0.444,0.455,0.4,0.25,0.5,0.0,0.875,0.077,27,0.333,0.0,0,0,
