"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2000-01,22.0,BOS,NBA,13:54,2.0,6.0,0.0,1.0,2.0,6.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,2.3
2001-02,23.0,CHH,NBA,12:05,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,4.0,3.7
2002-03,24.0,NOH,NBA,24:20,6.0,10.0,0.0,0.0,6.0,10.0,4.0,5.0,7.0,7.0,11.0,3.0,2.0,3.0,4.0,6.0,13.0,12.8
2003-04,25.0,TOR,NBA,37:17,5.0,9.0,0.0,1.0,5.0,9.0,5.0,7.0,5.0,10.0,12.0,3.0,3.0,2.0,4.0,4.0,11.0,11.0
2004-05,26.0,TOT,NBA,22:40,2.0,3.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,8.0,11.0,1.0,2.0,2.0,2.0,3.0,5.0,6.3
2004-05,26.0,TOR,NBA,22:40,1.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,11.0,0.0,2.0,2.0,2.0,3.0,5.0,6.3
2004-05,26.0,NJN,NBA,8:19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.6
2004-05,26.0,CLE,NBA,13:31,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,5.6
Career,,,,37:17,6.0,10.0,0.0,1.0,6.0,10.0,5.0,7.0,7.0,10.0,12.0,3.0,3.0,3.0,4.0,6.0,13.0,12.8
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,TOR,NBA,37:17,5.0,9.0,0.0,1.0,5.0,9.0,5.0,7.0,5.0,10.0,12.0,3.0,3.0,2.0,4.0,4.0,11.0,11.0
1 Season,,NOH,NBA,24:20,6.0,10.0,0.0,0.0,6.0,10.0,4.0,5.0,7.0,7.0,11.0,3.0,2.0,3.0,4.0,6.0,13.0,12.8
1 Season,,BOS,NBA,13:54,2.0,6.0,0.0,1.0,2.0,6.0,3.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0,5.0,2.3
1 Season,,CHH,NBA,12:05,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,4.0,3.7
1 Season,,NJN,NBA,8:19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.6
1 Season,,CLE,NBA,13:31,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,4.0,5.6
