"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2009-10,20,UTA,NBA,C,9.0,0.0,31.0,0.4,0.4,,0.4,,0.4,0.0,0.0,87.0,81.0,,80.0,,74.0,0.0,0.0,
2010-11,21,DEN,NBA,C,1.0,0.0,2.0,1.0,1.0,,1.0,,1.0,0.0,0.0,218.0,205.0,,201.0,,185.0,0.0,0.0,
2011-12,22,DEN,NBA,C,3.0,2.0,26.0,0.333,0.333,,0.333,,0.333,0.0,0.0,74.0,70.0,,68.0,,63.0,0.0,0.0,
2012-13,23,DEN,NBA,C,6.0,2.0,100.0,0.368,0.333,1.0,0.395,0.833,0.462,0.316,0.053,81.0,69.0,279.0,80.0,111.0,86.0,117.0,22.0,
2013-14,24,MEM,NBA,C,7.0,0.0,45.0,0.438,0.438,,0.438,1.0,0.507,0.25,0.0,96.0,90.0,,87.0,132.0,94.0,88.0,0.0,
2014-15,25,MEM,NBA,C,11.0,0.0,127.0,0.548,0.548,,0.548,0.6,0.557,0.161,0.0,122.0,113.0,,111.0,80.0,104.0,59.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,37.0,4.0,331.0,0.463,0.456,1.0,0.469,0.8,0.502,0.188,0.013,102.0,94.0,279.0,94.0,106.0,94.0,68.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,10.0,4.0,128.0,0.391,0.364,1.0,0.413,0.833,0.468,0.261,0.043,86.0,75.0,279.0,83.0,111.0,88.0,96.0,18.0,
MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),MEM (2 Yrs),,18.0,0.0,172.0,0.511,0.511,,0.511,0.778,0.54,0.191,0.0,113.0,105.0,,103.0,103.0,101.0,69.0,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,9.0,0.0,31.0,0.4,0.4,,0.4,,0.4,0.0,0.0,87.0,81.0,,80.0,,74.0,0.0,0.0,
