"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2002-03,23,MIL,NBA,EC1,NJN,L (2-4),6.0,21.2,9.7,3.5,1.8,0.3,0.2,21.0,52.0,0.404,3.0,12.0,0.25,18.0,40.0,0.45,0.433,13.0,14.0,0.929,9.0,12.0,21.0,11.0,2.0,1.0,7.0,15.0,58.0,
2003-04,24,MIL,NBA,EC1,DET,L (1-4),5.0,38.4,18.0,5.0,2.6,0.0,0.0,34.0,83.0,0.41,6.0,20.0,0.3,28.0,63.0,0.444,0.446,16.0,21.0,0.762,6.0,19.0,25.0,13.0,0.0,0.0,19.0,16.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06,26,MIL,NBA,EC1,DET,L (1-4),5.0,37.0,27.2,5.4,1.6,0.8,0.0,44.0,84.0,0.524,7.0,15.0,0.467,37.0,69.0,0.536,0.565,41.0,46.0,0.891,16.0,11.0,27.0,8.0,4.0,0.0,10.0,11.0,136.0,
3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),3 Yrs (3 Series),0-3,16.0,31.5,17.8,4.6,2.0,0.4,0.1,99.0,219.0,0.452,16.0,47.0,0.34,83.0,172.0,0.483,0.489,70.0,81.0,0.864,31.0,42.0,73.0,32.0,6.0,1.0,36.0,42.0,284.0,
