"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,19,MIL,NBA,C,57.0,34.0,562.0,0.459,13.4,0.591,0.337,0.122,0.055,0.077,0.409,0.514,0.639,0.364,0.3,0.357,0.378,0.673,1.0,0.144,23.0,0.297,0.364,0.0,0.0,
2017-18,20,MIL,NBA,C,74.0,12.0,1238.0,0.411,13.4,0.671,0.285,0.13,0.104,0.152,0.329,0.467,0.544,0.317,0.364,0.521,0.298,0.899,1.0,0.101,27.0,0.452,0.34,1.0,0.0,
2018-19,21,2TM,NBA,PF,64.0,5.0,972.0,0.407,16.2,0.429,0.257,0.112,0.026,0.034,0.571,0.522,0.623,0.4,0.429,0.222,0.32,0.85,1.0,0.104,24.0,0.431,0.379,0.0,0.0,
2018-19,21,MIL,NBA,C,35.0,0.0,409.0,0.44,16.1,0.418,0.291,0.09,0.015,0.022,0.582,0.589,0.641,0.417,1.0,0.333,0.333,0.879,1.0,0.112,12.0,0.423,0.485,0.0,0.0,
2018-19,21,DET,NBA,PF,29.0,5.0,563.0,0.373,16.3,0.44,0.224,0.134,0.037,0.045,0.56,0.458,0.6,0.389,0.2,0.167,0.307,0.815,1.0,0.097,12.0,0.44,0.273,0.0,0.0,
2019-20,22,DET,NBA,C,60.0,14.0,776.0,0.482,12.0,0.668,0.332,0.223,0.057,0.057,0.332,0.55,0.734,0.349,0.455,0.364,0.344,0.761,0.955,0.155,27.0,0.469,0.333,1.0,0.0,
2020-21,23,CLE,NBA,C,8.0,0.0,76.0,0.556,7.1,0.889,0.389,0.333,0.111,0.056,0.111,0.625,0.714,0.667,0.0,1.0,0.0,0.4,,0.056,1.0,0.5,0.0,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,263.0,65.0,3624.0,0.435,13.0,0.593,0.298,0.145,0.065,0.085,0.407,0.509,0.629,0.366,0.365,0.446,0.327,0.797,0.992,0.12,102.0,0.418,0.355,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1130.0,0.435,13.0,0.593,0.298,0.145,0.065,0.085,0.407,0.509,0.629,0.366,0.365,0.446,0.327,0.797,0.992,0.12,32.0,0.418,0.355,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,166.0,46.0,2209.0,0.431,14.3,0.594,0.301,0.119,0.071,0.103,0.406,0.499,0.595,0.347,0.378,0.477,0.332,0.829,1.0,0.116,62.0,0.398,0.392,1.0,0.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,89.0,19.0,1339.0,0.437,14.2,0.575,0.287,0.187,0.049,0.052,0.425,0.521,0.691,0.361,0.375,0.294,0.324,0.776,0.978,0.131,39.0,0.453,0.302,1.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,8.0,0.0,76.0,0.556,7.1,0.889,0.389,0.333,0.111,0.056,0.111,0.625,0.714,0.667,0.0,1.0,0.0,0.4,,0.056,1.0,0.5,0.0,0.0,0.0,
