Season,Team,Lg,Salary
2022-23,Memphis Grizzlies,NBA,"$2,588,640"
2023-24,Phoenix Suns,NBA,"$2,718,240"
2024-25,Atlanta Hawks,NBA,"$2,847,240"
2024-25,Philadelphia 76ers,NBA,"$119,972"
2024-25,Houston Rockets,NBA,(TW)
2024-25,Philadelphia 76ers,NBA,(TW)
Career,(may be incomplete),,"$8,274,092"
