"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2018-19,22,DET,NBA,EC1,MIL,L (0-4),4.0,14.3,3.3,2.0,0.5,0.5,0.3,5.0,14.0,0.357,1.0,5.0,0.2,4.0,9.0,0.444,0.393,2.0,2.0,1.0,1.0,7.0,8.0,2.0,2.0,1.0,2.0,8.0,13.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-21,24,BRK,NBA,EC1,BOS,W (4-1),5.0,20.4,6.8,5.6,1.8,0.8,0.4,12.0,26.0,0.462,0.0,2.0,0.0,12.0,24.0,0.5,0.462,10.0,10.0,1.0,10.0,18.0,28.0,9.0,4.0,2.0,4.0,14.0,34.0,
2020-21,24,BRK,NBA,ECS,MIL,L (3-4),7.0,25.1,8.7,4.7,2.3,0.6,0.4,28.0,53.0,0.528,2.0,9.0,0.222,26.0,44.0,0.591,0.547,3.0,6.0,0.5,13.0,20.0,33.0,16.0,4.0,3.0,7.0,17.0,61.0,
2021-22,25,BRK,NBA,EC1,BOS,L (0-4),4.0,34.8,14.0,4.8,2.8,1.3,0.8,21.0,37.0,0.568,6.0,14.0,0.429,15.0,23.0,0.652,0.649,8.0,10.0,0.8,6.0,13.0,19.0,11.0,5.0,3.0,9.0,16.0,56.0,
2022-23,26,DEN,NBA,WC1,MIN,W (4-1),5.0,27.0,11.4,4.0,2.4,1.2,0.4,22.0,41.0,0.537,3.0,14.0,0.214,19.0,27.0,0.704,0.573,10.0,11.0,0.909,3.0,17.0,20.0,12.0,6.0,2.0,9.0,11.0,57.0,
2022-23,26,DEN,NBA,WCS,PHO,W (4-2),6.0,25.0,12.8,3.7,1.8,1.3,0.3,28.0,53.0,0.528,4.0,13.0,0.308,24.0,40.0,0.6,0.566,17.0,20.0,0.85,3.0,19.0,22.0,11.0,8.0,2.0,5.0,18.0,77.0,
2022-23,26,DEN,NBA,WCF,LAL,W (4-0),4.0,27.8,12.3,4.0,2.5,0.5,0.3,19.0,36.0,0.528,4.0,11.0,0.364,15.0,25.0,0.6,0.583,7.0,7.0,1.0,4.0,12.0,16.0,10.0,2.0,1.0,1.0,13.0,49.0,
2022-23,26,DEN,NBA,FIN,MIA,W (4-1),5.0,26.8,11.4,4.4,1.0,1.0,0.8,21.0,46.0,0.457,7.0,19.0,0.368,14.0,27.0,0.519,0.533,8.0,11.0,0.727,5.0,17.0,22.0,5.0,5.0,4.0,8.0,7.0,57.0,
4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),4 Yrs (8 Series),5-3,40.0,25.1,10.1,4.2,1.9,0.9,0.5,156.0,306.0,0.51,27.0,87.0,0.31,129.0,219.0,0.589,0.554,65.0,77.0,0.844,45.0,123.0,168.0,76.0,36.0,18.0,45.0,104.0,404.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),WC1 (1 Series),1-0,5.0,27.0,11.4,4.0,2.4,1.2,0.4,22.0,41.0,0.537,3.0,14.0,0.214,19.0,27.0,0.704,0.573,10.0,11.0,0.909,3.0,17.0,20.0,12.0,6.0,2.0,9.0,11.0,57.0,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,13.0,22.9,7.9,4.2,1.7,0.8,0.5,38.0,77.0,0.494,7.0,21.0,0.333,31.0,56.0,0.554,0.539,20.0,22.0,0.909,17.0,38.0,55.0,22.0,11.0,6.0,15.0,38.0,103.0,
WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),WCS (1 Series),1-0,6.0,25.0,12.8,3.7,1.8,1.3,0.3,28.0,53.0,0.528,4.0,13.0,0.308,24.0,40.0,0.6,0.566,17.0,20.0,0.85,3.0,19.0,22.0,11.0,8.0,2.0,5.0,18.0,77.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,7.0,25.1,8.7,4.7,2.3,0.6,0.4,28.0,53.0,0.528,2.0,9.0,0.222,26.0,44.0,0.591,0.547,3.0,6.0,0.5,13.0,20.0,33.0,16.0,4.0,3.0,7.0,17.0,61.0,
WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),WCF (1 Series),1-0,4.0,27.8,12.3,4.0,2.5,0.5,0.3,19.0,36.0,0.528,4.0,11.0,0.364,15.0,25.0,0.6,0.583,7.0,7.0,1.0,4.0,12.0,16.0,10.0,2.0,1.0,1.0,13.0,49.0,
FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),FIN (1 Series),1-0,5.0,26.8,11.4,4.4,1.0,1.0,0.8,21.0,46.0,0.457,7.0,19.0,0.368,14.0,27.0,0.519,0.533,8.0,11.0,0.727,5.0,17.0,22.0,5.0,5.0,4.0,8.0,7.0,57.0,
