"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2018-19,22,DET,NBA,SG,74.0,56.0,1449.0,0.398,0.457,0.258,0.436,0.75,0.469,0.191,0.296,86.0,88.0,73.0,83.0,98.0,84.0,74.0,83.0,-55.2,-62.0,
2019-20,23,DET,NBA,PG,58.0,43.0,1634.0,0.443,0.47,0.344,0.48,0.739,0.518,0.266,0.215,96.0,90.0,96.0,91.0,96.0,92.0,102.0,56.0,-43.8,-47.0,
2020-21,24,BRK,NBA,PG,65.0,37.0,1451.0,0.556,0.599,0.288,0.576,0.735,0.604,0.277,0.139,119.0,113.0,79.0,107.0,95.0,106.0,112.0,36.0,31.9,30.4,
2021-22,25,BRK,NBA,SF,72.0,45.0,1774.0,0.506,0.529,0.404,0.543,0.758,0.575,0.253,0.186,110.0,99.0,114.0,102.0,98.0,102.0,102.0,47.0,11.9,10.5,
2022-23,26,DEN,NBA,SF,80.0,31.0,2280.0,0.483,0.548,0.358,0.545,0.758,0.571,0.206,0.343,102.0,100.0,99.0,100.0,97.0,98.0,77.0,88.0,-1.1,-16.7,
2023-24,27,2TM,NBA,SG,67.0,44.0,1866.0,0.478,0.538,0.323,0.523,0.824,0.563,0.244,0.282,101.0,99.0,88.0,96.0,105.0,97.0,100.0,71.0,-27.1,-21.6,
2023-24,27,IND,NBA,SG,33.0,33.0,981.0,0.475,0.545,0.327,0.527,0.817,0.568,0.261,0.322,100.0,100.0,89.0,96.0,104.0,98.0,107.0,81.0,-12.2,-8.1,
2023-24,27,TOR,NBA,PG,34.0,11.0,885.0,0.481,0.532,0.317,0.519,0.833,0.557,0.224,0.235,101.0,98.0,87.0,95.0,106.0,96.0,92.0,60.0,-14.9,-13.5,
2024-25,28,2TM,NBA,PG,41.0,12.0,922.0,0.421,0.452,0.333,0.464,0.815,0.504,0.21,0.262,90.0,83.0,93.0,86.0,105.0,87.0,87.0,62.0,-48.6,-49.1,
2024-25,28,TOR,NBA,PG,18.0,0.0,353.0,0.435,0.484,0.306,0.477,0.897,0.525,0.221,0.275,93.0,89.0,85.0,88.0,115.0,91.0,91.0,65.0,-17.3,-14.7,
2024-25,28,NOP,NBA,PG,23.0,12.0,569.0,0.41,0.429,0.356,0.455,0.75,0.488,0.202,0.253,88.0,79.0,99.0,84.0,96.0,85.0,83.0,60.0,-31.3,-34.4,
2025-26,29,DEN,NBA,SG,14.0,0.0,319.0,0.442,0.463,0.391,0.5,0.789,0.539,0.247,0.299,94.0,85.0,110.0,92.0,100.0,93.0,86.0,71.0,-6.5,-7.3,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,471.0,268.0,11695.0,0.475,0.521,0.338,0.518,0.768,0.551,0.236,0.254,102.0,97.0,94.0,96.0,99.0,96.0,93.0,65.0,-138.5,-162.8,
,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,137.0,82.0,3225.0,0.529,0.562,0.359,0.558,0.747,0.588,0.264,0.165,114.0,106.0,101.0,104.0,96.0,103.0,107.0,42.0,43.8,40.9,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,132.0,99.0,3083.0,0.424,0.465,0.302,0.462,0.743,0.498,0.235,0.248,92.0,89.0,85.0,88.0,96.0,88.0,91.0,67.0,-99.0,-109.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,94.0,31.0,2599.0,0.479,0.54,0.361,0.54,0.762,0.568,0.21,0.339,101.0,99.0,100.0,99.0,97.0,98.0,78.0,87.0,-7.6,-24.0,
TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),TOR (2 Yrs),,52.0,11.0,1238.0,0.466,0.517,0.313,0.505,0.854,0.547,0.223,0.248,99.0,95.0,86.0,93.0,109.0,94.0,91.0,61.0,-32.2,-28.2,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,33.0,33.0,981.0,0.475,0.545,0.327,0.527,0.817,0.568,0.261,0.322,100.0,100.0,89.0,96.0,104.0,98.0,107.0,81.0,-12.2,-8.1,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,23.0,12.0,569.0,0.41,0.429,0.356,0.455,0.75,0.488,0.202,0.253,88.0,79.0,99.0,84.0,96.0,85.0,83.0,60.0,-31.3,-34.4,
