Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,19,SEA,NBA,C,16,0,72,3.8,8.3,.455,0.0,0.0,3.8,8.3,.455,.455,3.8,6.8,.556,0.8,3.0,3.8,1.5,0.8,5.3,3.0,12.1,11.4,89,109,
2005-06,20,SEA,NBA,C,47,20,987,6.6,12.8,.515,0.0,0.0,6.6,12.8,.515,.515,2.8,4.8,.582,5.0,9.0,14.0,0.4,0.8,3.0,2.6,7.5,16.0,106,112,
2006-07,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2007-08,22,SEA,NBA,C,8,4,98,3.1,8.6,.353,0.0,0.0,3.1,8.6,.353,.353,1.0,1.0,1.000,3.1,6.1,9.2,0.5,2.5,3.1,5.1,8.1,7.1,62,105,
2008-09,23,OKC,NBA,C,26,10,343,5.5,10.6,.521,0.0,0.0,5.5,10.6,.521,.521,1.8,2.4,.750,3.1,10.2,13.3,1.3,0.7,2.5,1.2,7.5,12.9,115,107,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,97,34,1500,6.0,11.8,.506,0.0,0.0,6.0,11.8,.506,.506,2.5,4.1,.610,4.2,8.8,13.0,0.7,0.9,3.0,2.5,7.8,14.4,104,110,
