Season,Team,Lg,Salary
2004-05,Seattle SuperSonics,NBA,"$1,641,360"
2005-06,Seattle SuperSonics,NBA,"$1,764,480"
2006-07,Seattle SuperSonics,NBA,"$1,887,600"
2007-08,Seattle SuperSonics,NBA,"$2,601,113"
2008-09,Oklahoma City Thunder,NBA,"$3,579,131"
Career,(may be incomplete),,"$11,473,684"
