"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2017-18,22,MIN,NBA,SF,5.0,5.0,164.0,0.441,0.489,0.333,0.493,0.6,0.514,0.294,0.309,96.0,96.0,92.0,95.0,78.0,92.0,117.0,92.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,GSW,NBA,SF,22.0,22.0,767.0,0.469,0.54,0.333,0.526,0.646,0.544,0.213,0.344,102.0,101.0,94.0,99.0,83.0,96.0,86.0,86.0,
2022-23,27,GSW,NBA,SF,13.0,12.0,442.0,0.459,0.547,0.297,0.511,0.681,0.538,0.26,0.354,96.0,100.0,82.0,94.0,87.0,93.0,97.0,91.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,29,MIA,NBA,SF,4.0,4.0,122.0,0.372,0.391,0.35,0.453,0.7,0.485,0.233,0.465,80.0,72.0,97.0,84.0,90.0,84.0,96.0,110.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,44.0,43.0,1495.0,0.456,0.527,0.324,0.513,0.655,0.535,0.238,0.352,98.0,98.0,91.0,96.0,84.0,94.0,94.0,90.0,
,,,,,,,,,,,,,,,,,,,,,,,,
GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),GSW (2 Yrs),,35.0,34.0,1209.0,0.465,0.543,0.32,0.521,0.661,0.542,0.23,0.348,99.0,101.0,90.0,97.0,85.0,95.0,90.0,88.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,5.0,5.0,164.0,0.441,0.489,0.333,0.493,0.6,0.514,0.294,0.309,96.0,96.0,92.0,95.0,78.0,92.0,117.0,92.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,4.0,4.0,122.0,0.372,0.391,0.35,0.453,0.7,0.485,0.233,0.465,80.0,72.0,97.0,84.0,90.0,84.0,96.0,110.0,
