Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,26.0,GSW,NBA,SF,1,1,15:15,4,7,0.571,2,4,0.5,0,0,,0,0,1,0,0,1,0,10
Career,,,NBA,,1,1,15,4,7,0.571,2,4,0.5,0,0,,0,0,1,0,0,1,0,10
