Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2015-16,22,MIA,NBA,SG,52.0,2.0,1107.0,4.0,8.8,0.452,1.7,3.7,0.461,2.3,5.1,0.446,0.55,1.4,2.0,0.667,0.7,2.8,3.5,2.4,1.2,0.8,1.1,3.5,11.1,
2016-17,23,MIA,NBA,SG,53.0,34.0,1614.0,4.5,11.4,0.394,1.7,5.1,0.33,2.8,6.4,0.444,0.467,1.3,1.7,0.779,0.8,3.0,3.7,3.1,1.3,0.9,1.4,2.9,12.0,
2017-18,24,MIA,NBA,SF,81.0,81.0,2689.0,5.3,11.8,0.451,1.7,4.5,0.378,3.6,7.3,0.495,0.523,1.6,1.9,0.845,0.9,2.9,3.8,3.1,1.6,1.0,1.9,2.7,14.0,
2018-19,25,MIA,NBA,SG,73.0,73.0,2539.0,6.0,14.5,0.412,2.3,6.5,0.357,3.7,8.0,0.458,0.492,2.8,3.3,0.861,0.8,3.0,3.7,4.2,1.1,0.5,1.6,2.8,17.1,
2019-20,26,PHI,NBA,SG,55.0,53.0,1693.0,5.9,13.7,0.43,1.8,5.3,0.341,4.1,8.4,0.486,0.496,2.4,3.0,0.809,0.9,2.8,3.7,3.4,1.1,0.8,2.2,2.9,16.1,
2020-21,27,DAL,NBA,SG,59.0,56.0,1790.0,5.3,12.4,0.427,1.8,5.4,0.33,3.5,7.1,0.501,0.498,2.0,2.2,0.917,1.0,2.9,3.9,3.1,1.2,0.5,1.6,2.6,14.4,
2021-22,28,2TM,NBA,SG,65.0,7.0,1600.0,5.3,12.0,0.438,2.3,5.5,0.415,3.0,6.5,0.458,0.534,2.2,2.4,0.889,0.9,3.2,4.2,2.6,1.3,0.7,1.5,2.6,15.0,
2021-22,28,BOS,NBA,SG,44.0,0.0,1087.0,5.0,11.4,0.443,2.1,5.2,0.397,3.0,6.2,0.481,0.534,2.0,2.4,0.859,0.9,3.3,4.1,2.2,1.1,0.8,1.3,2.7,14.1,
2021-22,28,SAS,NBA,SG,21.0,7.0,513.0,5.8,13.4,0.429,2.8,6.3,0.444,2.9,7.1,0.416,0.534,2.5,2.6,0.946,1.1,3.1,4.2,3.4,1.5,0.4,1.9,2.4,16.8,
2022-23,29,2TM,NBA,SG,65.0,10.0,1530.0,5.6,13.0,0.431,2.5,6.9,0.365,3.1,6.1,0.506,0.528,1.6,1.9,0.852,1.0,3.2,4.1,4.1,1.6,0.5,2.0,2.8,15.4,
