"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2015-16,22,MIA,NBA,SG,52.0,2.0,1107.0,43.0,55.0,2.0,0.0,0.0,2.4,0.5,17.0,7.0,56.0,2.0,25.0,5.0,166.0,4.0,20.0,
2016-17,23,MIA,NBA,SG,53.0,34.0,1614.0,1.0,16.0,80.0,4.0,0.0,0.6,-1.0,29.0,17.0,58.0,4.0,26.0,13.0,336.0,5.0,18.0,
2017-18,24,MIA,NBA,SF,81.0,81.0,2689.0,0.0,19.0,78.0,3.0,0.0,1.1,0.5,65.0,38.0,93.0,10.0,54.0,18.0,549.0,20.0,38.0,
2018-19,25,MIA,NBA,SG,73.0,73.0,2539.0,1.0,41.0,55.0,3.0,0.0,1.7,5.1,56.0,25.0,77.0,17.0,72.0,25.0,715.0,7.0,63.0,
2019-20,26,PHI,NBA,SG,55.0,53.0,1693.0,25.0,73.0,2.0,0.0,0.0,3.0,1.3,51.0,19.0,60.0,16.0,42.0,16.0,388.0,9.0,37.0,
2020-21,27,DAL,NBA,SG,59.0,56.0,1790.0,0.0,80.0,19.0,0.0,0.0,0.0,-4.7,38.0,24.0,64.0,4.0,39.0,15.0,391.0,10.0,22.0,
2021-22,28,2TM,NBA,SG,65.0,7.0,1600.0,3.0,77.0,20.0,1.0,0.0,4.2,-1.9,29.0,20.0,54.0,5.0,33.0,12.0,275.0,3.0,25.0,
2021-22,28,BOS,NBA,SG,44.0,0.0,1087.0,1.0,82.0,16.0,0.0,0.0,3.1,-6.3,19.0,9.0,38.0,3.0,25.0,6.0,166.0,3.0,17.0,
2021-22,28,SAS,NBA,SG,21.0,7.0,513.0,6.0,66.0,27.0,2.0,0.0,6.5,7.4,10.0,11.0,16.0,2.0,8.0,6.0,109.0,0.0,8.0,
2022-23,29,2TM,NBA,SG,65.0,10.0,1530.0,23.0,70.0,6.0,1.0,0.0,-5.1,1.2,48.0,14.0,62.0,9.0,27.0,12.0,411.0,9.0,9.0,
2022-23,29,SAS,NBA,SG,42.0,6.0,997.0,34.0,61.0,5.0,0.0,0.0,-7.0,4.2,36.0,9.0,33.0,8.0,17.0,6.0,324.0,6.0,7.0,
2022-23,29,NOP,NBA,SG,23.0,4.0,533.0,4.0,86.0,9.0,2.0,0.0,-1.7,-4.4,12.0,5.0,29.0,1.0,10.0,6.0,87.0,3.0,2.0,
2023-24,30,MIA,NBA,SG,43.0,6.0,1103.0,44.0,51.0,6.0,0.0,0.0,-4.2,-8.7,23.0,1.0,35.0,5.0,16.0,6.0,249.0,4.0,9.0,
2024-25,31,MIA,NBA,SG,8.0,0.0,150.0,42.0,47.0,11.0,0.0,0.0,-10.5,-11.5,4.0,1.0,7.0,3.0,2.0,1.0,30.0,0.0,3.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,554.0,322.0,15815.0,12.0,51.0,36.0,2.0,0.0,0.6,-0.3,360.0,166.0,566.0,75.0,336.0,123.0,3510.0,71.0,244.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,48.0,2341.0,12.0,51.0,36.0,2.0,0.0,0.6,-0.3,53.0,25.0,84.0,11.0,50.0,18.0,520.0,11.0,36.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIA (6 Yrs),MIA (6 Yrs),MIA (6 Yrs),MIA (6 Yrs),,310.0,196.0,9202.0,11.0,33.0,53.0,3.0,0.0,0.5,0.2,194.0,89.0,326.0,41.0,195.0,68.0,2045.0,40.0,151.0,
SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),SAS (2 Yrs),,63.0,13.0,1510.0,24.0,63.0,12.0,1.0,0.0,-2.4,5.3,46.0,20.0,49.0,10.0,25.0,12.0,433.0,6.0,15.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,59.0,56.0,1790.0,0.0,80.0,19.0,0.0,0.0,0.0,-4.7,38.0,24.0,64.0,4.0,39.0,15.0,391.0,10.0,22.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,55.0,53.0,1693.0,25.0,73.0,2.0,0.0,0.0,3.0,1.3,51.0,19.0,60.0,16.0,42.0,16.0,388.0,9.0,37.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,44.0,0.0,1087.0,1.0,82.0,16.0,0.0,0.0,3.1,-6.3,19.0,9.0,38.0,3.0,25.0,6.0,166.0,3.0,17.0,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,23.0,4.0,533.0,4.0,86.0,9.0,2.0,0.0,-1.7,-4.4,12.0,5.0,29.0,1.0,10.0,6.0,87.0,3.0,2.0,
