Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2009-10,25,CHA,NBA,PG,4.0,4.0,130.0,4.7,11.6,0.405,1.1,3.6,0.308,3.6,8.0,0.448,0.452,2.5,3.3,0.75,0.8,1.9,2.8,5.5,0.6,0.0,1.7,2.2,13.0,
2010-11,26,DEN,NBA,SG,5.0,0.0,152.0,4.3,11.8,0.36,0.9,3.8,0.25,3.3,8.1,0.412,0.4,4.3,5.7,0.75,0.0,2.1,2.1,5.0,1.4,0.0,2.4,2.4,13.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,28,NYK,NBA,PG,12.0,12.0,454.0,5.7,12.8,0.444,0.7,2.2,0.321,5.0,10.6,0.47,0.472,1.3,1.9,0.667,1.3,1.9,3.3,4.4,1.6,0.4,1.6,2.1,13.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,30,DAL,NBA,PG,3.0,1.0,36.0,4.0,15.0,0.267,0.0,4.0,0.0,4.0,11.0,0.364,0.267,3.0,3.0,1.0,1.0,6.0,7.0,4.0,0.0,0.0,0.0,1.0,11.0,
2015-16,31,DAL,NBA,PG,5.0,4.0,172.0,6.7,14.4,0.464,0.8,2.9,0.286,5.9,11.5,0.509,0.493,1.5,2.3,0.636,0.4,4.4,4.8,4.8,1.3,0.0,2.5,2.9,15.7,
2016-17,32,LAC,NBA,PG,7.0,0.0,127.0,4.3,9.1,0.469,1.1,2.6,0.444,3.1,6.5,0.478,0.531,1.4,1.4,1.0,0.6,2.3,2.8,2.8,1.7,0.0,0.9,2.8,11.1,
2017-18,33,OKC,NBA,PG,6.0,0.0,79.0,5.5,14.1,0.387,3.2,6.4,0.5,2.3,7.7,0.294,0.5,0.0,0.9,0.0,0.9,5.0,5.9,4.1,1.8,0.9,2.3,3.2,14.1,
2018-19,34,OKC,NBA,PG,5.0,0.0,57.0,2.5,8.2,0.308,1.3,5.1,0.25,1.3,3.2,0.4,0.385,0.6,1.3,0.5,0.0,1.9,1.9,1.9,2.5,0.6,1.3,4.4,6.9,
8 Yrs,8 Yrs,8 Yrs,8 Yrs,,47.0,21.0,1207.0,5.2,12.3,0.42,1.0,3.2,0.321,4.2,9.2,0.455,0.461,1.8,2.5,0.711,0.8,2.7,3.5,4.4,1.4,0.2,1.7,2.5,13.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),OKC (2 Yrs),,11.0,0.0,136.0,4.2,11.6,0.364,2.4,5.8,0.409,1.9,5.8,0.318,0.466,0.3,1.1,0.25,0.5,3.7,4.2,3.2,2.1,0.8,1.9,3.7,11.1,
DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),DAL (2 Yrs),,8.0,5.0,208.0,6.2,14.5,0.429,0.7,3.1,0.222,5.5,11.4,0.485,0.452,1.7,2.4,0.714,0.5,4.7,5.2,4.7,1.0,0.0,2.1,2.6,14.9,
NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),NYK (1 Yr),,12.0,12.0,454.0,5.7,12.8,0.444,0.7,2.2,0.321,5.0,10.6,0.47,0.472,1.3,1.9,0.667,1.3,1.9,3.3,4.4,1.6,0.4,1.6,2.1,13.4,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,7.0,0.0,127.0,4.3,9.1,0.469,1.1,2.6,0.444,3.1,6.5,0.478,0.531,1.4,1.4,1.0,0.6,2.3,2.8,2.8,1.7,0.0,0.9,2.8,11.1,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,152.0,4.3,11.8,0.36,0.9,3.8,0.25,3.3,8.1,0.412,0.4,4.3,5.7,0.75,0.0,2.1,2.1,5.0,1.4,0.0,2.4,2.4,13.7,
CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),CHA (1 Yr),,4.0,4.0,130.0,4.7,11.6,0.405,1.1,3.6,0.308,3.6,8.0,0.448,0.452,2.5,3.3,0.75,0.8,1.9,2.8,5.5,0.6,0.0,1.7,2.2,13.0,
