"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2014-15,20,BOS,NBA,PG,4,3,90,0.483,0.688,0.231,0.534,0.533,0.548,0.517,0.448,108,142.0,66,108,71,103,189,167,
2015-16,21,BOS,NBA,PG,6,1,193,0.367,0.393,0.344,0.458,0.81,0.52,0.35,0.533,81,80.0,97,91,107,96,127,187,
2016-17,22,BOS,NBA,SG,18,3,538,0.351,0.295,0.397,0.459,0.64,0.497,0.373,0.545,77,59.0,111,89,83,90,138,172,
2017-18,23,BOS,NBA,SG,15,4,449,0.336,0.44,0.221,0.388,0.735,0.447,0.343,0.476,73,86.0,61,74,96,80,136,141,
2018-19,24,BOS,NBA,SG,2,0,32,0.091,,0.091,0.136,0.667,0.257,0.545,1.0,20,,26,26,87,46,211,279,
2019-20,25,BOS,NBA,SG,17,16,648,0.394,0.493,0.333,0.497,0.875,0.552,0.283,0.621,86,94.0,93,94,113,98,109,162,
2020-21,26,BOS,NBA,PG,5,5,183,0.439,0.565,0.372,0.561,0.714,0.591,0.318,0.652,94,107.0,102,104,92,103,129,166,
2021-22,27,BOS,NBA,PG,21,21,760,0.405,0.458,0.35,0.491,0.806,0.529,0.222,0.491,88,86.0,99,92,104,93,90,123,
2022-23,28,BOS,NBA,PG,20,20,679,0.453,0.564,0.361,0.552,0.8,0.592,0.291,0.547,95,103.0,100,101,102,102,109,141,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,108,73,3572,0.396,0.47,0.334,0.487,0.762,0.532,0.302,0.544,86,90.0,93,92,99,94,116,150,
