"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2016-17,24,MIL,NBA,SG,6.0,6.0,183.0,0.4,0.353,0.476,0.491,,0.491,0.0,0.382,87.0,70.0,133.0,96.0,,89.0,0.0,121.0,
2017-18,25,MIL,NBA,PG,7.0,5.0,186.0,0.436,0.528,0.263,0.482,0.8,0.513,0.182,0.345,95.0,103.0,73.0,92.0,104.0,92.0,72.0,103.0,
2018-19,26,MIL,NBA,SG,7.0,2.0,198.0,0.449,0.512,0.378,0.538,0.636,0.549,0.141,0.474,97.0,99.0,107.0,103.0,83.0,98.0,55.0,132.0,
2019-20,27,IND,NBA,PG,4.0,4.0,160.0,0.4,0.415,0.375,0.469,0.893,0.556,0.431,0.369,87.0,79.0,105.0,89.0,116.0,98.0,166.0,96.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,30,BOS,NBA,PG,19.0,0.0,474.0,0.418,0.45,0.379,0.503,0.829,0.535,0.179,0.444,88.0,82.0,105.0,92.0,106.0,92.0,67.0,115.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,43.0,17.0,1201.0,0.421,0.452,0.378,0.5,0.821,0.533,0.187,0.419,91.0,86.0,105.0,94.0,106.0,94.0,72.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,
MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),MIL (3 Yrs),,20.0,13.0,567.0,0.431,0.468,0.377,0.508,0.714,0.522,0.112,0.41,94.0,91.0,105.0,98.0,93.0,94.0,44.0,120.0,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,19.0,0.0,474.0,0.418,0.45,0.379,0.503,0.829,0.535,0.179,0.444,88.0,82.0,105.0,92.0,106.0,92.0,67.0,115.0,
IND (1 Yr),IND (1 Yr),IND (1 Yr),IND (1 Yr),,4.0,4.0,160.0,0.4,0.415,0.375,0.469,0.893,0.556,0.431,0.369,87.0,79.0,105.0,89.0,116.0,98.0,166.0,96.0,
