Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2014-15,20,MIL,NBA,SG,6.0,6.0,201.0,4.7,12.7,0.366,0.0,0.2,0.0,4.7,12.5,0.371,0.366,3.0,4.1,0.739,2.1,5.4,7.5,2.9,0.5,1.6,2.0,3.2,12.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,22,MIL,NBA,SF,6.0,6.0,243.0,8.9,16.6,0.536,0.6,1.5,0.4,8.3,15.1,0.549,0.554,3.7,6.8,0.543,1.5,7.0,8.4,3.6,1.9,1.5,3.0,3.1,22.1,
2017-18,23,MIL,NBA,PF,7.0,7.0,280.0,8.9,15.6,0.57,0.5,1.8,0.286,8.4,13.8,0.607,0.587,4.9,7.1,0.691,1.0,7.6,8.6,5.7,1.3,0.8,2.2,3.6,23.1,
2018-19,24,MIL,NBA,PF,15.0,15.0,514.0,9.0,18.3,0.494,1.3,3.9,0.327,7.8,14.4,0.539,0.529,7.5,11.8,0.637,2.5,10.3,12.8,5.1,1.3,2.1,3.5,3.4,26.8,
2019-20,25,MIL,NBA,PF,9.0,9.0,277.0,11.7,20.9,0.559,1.7,5.2,0.325,10.0,15.7,0.636,0.599,6.1,10.5,0.58,3.5,12.6,16.1,6.6,0.8,1.0,3.9,4.0,31.2,
2020-21,26,MIL,NBA,PF,21.0,21.0,800.0,11.3,19.8,0.569,0.6,3.2,0.186,10.7,16.6,0.642,0.584,5.4,9.3,0.587,2.7,9.5,12.1,4.9,0.9,1.1,2.9,2.7,28.5,Finals MVP-1
2021-22,27,MIL,NBA,PF,12.0,12.0,448.0,11.3,22.9,0.491,0.7,3.3,0.22,10.5,19.6,0.537,0.507,7.3,10.8,0.679,2.1,11.6,13.7,6.5,0.6,1.2,4.3,3.5,30.5,
2022-23,28,MIL,NBA,PF,3.0,3.0,91.0,11.1,21.0,0.528,0.0,1.2,0.0,11.1,19.8,0.56,0.528,5.5,12.3,0.452,3.2,9.9,13.1,6.3,0.4,0.8,5.5,3.6,27.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,30,MIL,NBA,PF,5.0,5.0,188.0,11.5,19.0,0.606,0.2,1.0,0.2,11.3,18.0,0.628,0.611,8.4,12.1,0.698,3.6,11.1,14.7,6.3,1.0,1.0,4.4,2.3,31.6,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,84.0,84.0,3042.0,10.1,19.0,0.532,0.7,2.8,0.259,9.3,16.1,0.58,0.551,6.0,9.6,0.625,2.4,9.7,12.1,5.3,1.0,1.3,3.3,3.2,26.9,
