Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2014-15,20,MIL,NBA,SG,6.0,6.0,201.0,6.7,18.2,0.366,0.0,0.3,0.0,6.7,17.9,0.371,0.366,4.4,5.9,0.739,3.1,7.7,10.8,4.1,0.8,2.3,2.8,4.6,17.7,89.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-17,22,MIL,NBA,SF,6.0,6.0,243.0,13.1,24.5,0.536,0.9,2.2,0.4,12.2,22.3,0.549,0.554,5.5,10.0,0.543,2.2,10.3,12.4,5.2,2.8,2.2,4.4,4.6,32.5,104.0,98.0,
2017-18,23,MIL,NBA,PF,7.0,7.0,280.0,12.8,22.5,0.57,0.7,2.6,0.286,12.1,19.9,0.607,0.587,7.1,10.2,0.691,1.5,11.0,12.4,8.2,1.9,1.1,3.2,5.2,33.4,122.0,106.0,
2018-19,24,MIL,NBA,PF,15.0,15.0,514.0,12.1,24.5,0.494,1.7,5.2,0.327,10.4,19.3,0.539,0.529,10.0,15.8,0.637,3.4,13.8,17.2,6.8,1.7,2.8,4.7,4.5,35.9,112.0,97.0,
2019-20,25,MIL,NBA,PF,9.0,9.0,277.0,15.6,27.8,0.559,2.2,6.9,0.325,13.3,20.9,0.636,0.599,8.1,14.0,0.58,4.7,16.8,21.4,8.8,1.0,1.4,5.2,5.4,41.5,117.0,104.0,
2020-21,26,MIL,NBA,PF,21.0,21.0,800.0,15.5,27.2,0.569,0.8,4.3,0.186,14.7,22.9,0.642,0.584,7.5,12.8,0.587,3.7,13.0,16.7,6.7,1.3,1.5,4.0,3.8,39.3,119.0,105.0,Finals MVP-1
2021-22,27,MIL,NBA,PF,12.0,12.0,448.0,15.2,31.0,0.491,1.0,4.5,0.22,14.3,26.6,0.537,0.507,9.9,14.6,0.679,2.8,15.7,18.5,8.8,0.9,1.6,5.9,4.7,41.4,108.0,99.0,
2022-23,28,MIL,NBA,PF,3.0,3.0,91.0,14.5,27.4,0.528,0.0,1.5,0.0,14.5,25.8,0.56,0.528,7.2,16.0,0.452,4.1,12.9,17.0,8.3,0.5,1.0,7.2,4.6,36.2,99.0,118.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,30,MIL,NBA,PF,5.0,5.0,188.0,15.9,26.3,0.606,0.3,1.3,0.2,15.7,24.9,0.628,0.611,11.7,16.7,0.698,5.0,15.4,20.4,8.8,1.3,1.3,6.1,3.2,43.8,124.0,116.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,84.0,84.0,3042.0,13.9,26.1,0.532,1.0,3.9,0.259,12.9,22.2,0.58,0.551,8.2,13.2,0.625,3.3,13.3,16.7,7.3,1.4,1.8,4.6,4.4,37.0,113.0,103.0,
