Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2015-16,22,MIA,NBA,SG,14.0,0.0,387.0,33.0,89.0,0.371,17.0,46.0,0.37,16.0,43.0,0.372,0.466,10.0,14.0,0.714,10.0,40.0,50.0,22.0,6.0,13.0,12.0,37.0,93.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-18,24,MIA,NBA,SF,5.0,5.0,130.0,15.0,40.0,0.375,6.0,19.0,0.316,9.0,21.0,0.429,0.45,6.0,7.0,0.857,4.0,11.0,15.0,14.0,11.0,5.0,5.0,17.0,42.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-20,26,PHI,NBA,SG,4.0,4.0,144.0,20.0,56.0,0.357,10.0,28.0,0.357,10.0,28.0,0.357,0.446,17.0,18.0,0.944,4.0,11.0,15.0,13.0,2.0,2.0,8.0,12.0,67.0,0.0,
2020-21,27,DAL,NBA,SG,7.0,0.0,94.0,11.0,28.0,0.393,3.0,10.0,0.3,8.0,18.0,0.444,0.446,9.0,9.0,1.0,3.0,8.0,11.0,5.0,2.0,0.0,6.0,8.0,34.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,30.0,9.0,755.0,79.0,213.0,0.371,36.0,103.0,0.35,43.0,110.0,0.391,0.455,42.0,48.0,0.875,21.0,70.0,91.0,54.0,21.0,20.0,31.0,74.0,236.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,25.0,2064.0,216.0,582.0,0.371,98.0,282.0,0.35,118.0,301.0,0.391,0.455,115.0,131.0,0.875,57.0,191.0,249.0,148.0,57.0,55.0,85.0,202.0,645.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,19.0,5.0,517.0,48.0,129.0,0.372,23.0,65.0,0.354,25.0,64.0,0.391,0.461,16.0,21.0,0.762,14.0,51.0,65.0,36.0,17.0,18.0,17.0,54.0,135.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,7.0,0.0,94.0,11.0,28.0,0.393,3.0,10.0,0.3,8.0,18.0,0.444,0.446,9.0,9.0,1.0,3.0,8.0,11.0,5.0,2.0,0.0,6.0,8.0,34.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,4.0,4.0,144.0,20.0,56.0,0.357,10.0,28.0,0.357,10.0,28.0,0.357,0.446,17.0,18.0,0.944,4.0,11.0,15.0,13.0,2.0,2.0,8.0,12.0,67.0,0.0,
