Season,Team,Lg,Salary
2001-02,Charlotte Hornets,NBA,"$1,182,600"
2002-03,New Orleans Hornets,NBA,"$1,271,400"
2003-04,New Orleans Hornets,NBA,"$1,360,080"
Career,(may be incomplete),,"$3,814,080"
