"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2022-23,22.0,UTA,NBA,38:43,10.0,25.0,6.0,11.0,7.0,14.0,5.0,5.0,3.0,5.0,7.0,8.0,2.0,3.0,4.0,5.0,28.0,22.9
2023-24,23.0,TOT,NBA,36:10,7.0,20.0,5.0,10.0,6.0,13.0,4.0,6.0,5.0,5.0,9.0,6.0,4.0,3.0,4.0,5.0,21.0,15.7
2023-24,23.0,UTA,NBA,36:10,7.0,14.0,5.0,10.0,5.0,7.0,2.0,3.0,4.0,5.0,8.0,3.0,4.0,3.0,3.0,4.0,21.0,15.7
2023-24,23.0,TOR,NBA,35:01,6.0,20.0,4.0,7.0,6.0,13.0,4.0,6.0,5.0,5.0,9.0,6.0,3.0,3.0,4.0,5.0,14.0,13.1
2024-25,24.0,TOR,NBA,39:19,9.0,16.0,6.0,8.0,6.0,11.0,3.0,4.0,4.0,7.0,8.0,6.0,4.0,3.0,4.0,6.0,24.0,25.2
2025-26,25.0,TOR,NBA,21:59,3.0,7.0,1.0,4.0,3.0,6.0,2.0,2.0,2.0,6.0,7.0,2.0,2.0,1.0,1.0,3.0,6.0,6.6
Career,,,,39:19,10.0,25.0,6.0,11.0,7.0,14.0,5.0,6.0,5.0,7.0,9.0,8.0,4.0,3.0,4.0,6.0,28.0,25.2
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,TOR,NBA,39:19,9.0,20.0,6.0,8.0,6.0,13.0,4.0,6.0,5.0,7.0,9.0,6.0,4.0,3.0,4.0,6.0,24.0,25.2
2 Seasons,,UTA,NBA,38:43,10.0,25.0,6.0,11.0,7.0,14.0,5.0,5.0,4.0,5.0,8.0,8.0,4.0,3.0,4.0,5.0,28.0,22.9
