Season,Team,Lg,Salary
2022-23,Utah Jazz,NBA,"$3,918,360"
2023-24,Toronto Raptors,NBA,"$4,114,200"
2024-25,Toronto Raptors,NBA,"$4,310,280"
Career,(may be incomplete),,"$12,342,840"
