"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2002-03,20,PHO,NBA,PF,6.0,6.0,203.0,0.523,0.516,1.0,0.531,0.571,0.55,0.431,0.015,118.0,111.0,286.0,112.0,75.0,106.0,142.0,8.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,22,PHO,NBA,C,15.0,15.0,601.0,0.539,0.544,0.0,0.539,0.781,0.616,0.644,0.011,120.0,116.0,0.0,112.0,103.0,116.0,199.0,5.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2006-07,24,PHO,NBA,C,10.0,10.0,343.0,0.523,0.526,0.333,0.526,0.769,0.591,0.523,0.017,114.0,108.0,93.0,106.0,102.0,109.0,160.0,8.0,
2007-08,25,PHO,NBA,C,5.0,5.0,204.0,0.485,0.495,0.25,0.49,0.633,0.517,0.303,0.04,106.0,102.0,69.0,98.0,84.0,96.0,99.0,18.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2009-10,27,PHO,NBA,PF,16.0,16.0,584.0,0.519,0.528,0.0,0.519,0.754,0.589,0.594,0.017,112.0,107.0,0.0,104.0,99.0,108.0,198.0,8.0,
2010-11,28,NYK,NBA,C,4.0,4.0,134.0,0.382,0.382,,0.382,0.667,0.442,0.436,0.0,83.0,78.0,,77.0,87.0,82.0,145.0,0.0,
2011-12,29,NYK,NBA,PF,4.0,4.0,139.0,0.556,0.556,,0.556,0.75,0.631,0.778,0.0,124.0,117.0,,114.0,100.0,120.0,282.0,0.0,
2012-13,30,NYK,NBA,PF,4.0,0.0,33.0,0.385,0.333,1.0,0.423,1.0,0.508,0.308,0.077,85.0,69.0,279.0,85.0,133.0,95.0,114.0,32.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,32,DAL,NBA,PF,5.0,0.0,75.0,0.429,0.429,,0.429,0.692,0.479,0.371,0.0,95.0,88.0,,86.0,92.0,90.0,136.0,0.0,
2015-16,33,MIA,NBA,C,9.0,2.0,82.0,0.579,0.579,,0.579,1.0,0.666,0.421,0.0,128.0,118.0,,115.0,132.0,123.0,152.0,0.0,
10 Yrs,10 Yrs,10 Yrs,10 Yrs,,78.0,62.0,2398.0,0.512,0.516,0.25,0.514,0.75,0.579,0.541,0.016,113.0,107.0,70.0,105.0,99.0,108.0,175.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),PHO (5 Yrs),,52.0,52.0,1935.0,0.523,0.528,0.2,0.524,0.749,0.588,0.551,0.017,115.0,110.0,56.0,107.0,99.0,110.0,175.0,8.0,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,12.0,8.0,306.0,0.442,0.437,1.0,0.447,0.732,0.521,0.538,0.01,98.0,91.0,279.0,91.0,97.0,98.0,189.0,4.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,9.0,2.0,82.0,0.579,0.579,,0.579,1.0,0.666,0.421,0.0,128.0,118.0,,115.0,132.0,123.0,152.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,5.0,0.0,75.0,0.429,0.429,,0.429,0.692,0.479,0.371,0.0,95.0,88.0,,86.0,92.0,90.0,136.0,0.0,
