"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2002-03,20,PHO,NBA,PF,82,71,2570,.472,4.1,.988,.558,.320,.089,.020,.012,.476,.579,.376,.270,.118,.200,.554,.500,.193,140,.300,.333,4,0,ROY-1
2003-04,21,PHO,NBA,PF,55,53,2025,.475,6.3,.994,.429,.296,.162,.108,.006,.477,.609,.414,.357,.301,.200,.459,1.000,.147,112,.000,,1,0,
2004-05,22,PHO,NBA,C,80,80,2889,.559,7.0,.988,.460,.209,.155,.165,.012,.564,.708,.412,.449,.459,.188,.597,.667,.195,237,.188,.333,3,0,"MVP-9,AS,NBA2"
2005-06,23,PHO,NBA,C,3,3,50,.333,7.7,.963,.370,.296,.111,.185,.037,.346,.600,.125,.000,.400,.000,.333,,.037,1,1.000,.000,0,0,
2006-07,24,PHO,NBA,C,82,78,2689,.575,5.7,.997,.530,.215,.107,.145,.003,.577,.691,.449,.442,.451,.000,.649,,.191,180,.000,,0,0,"MVP-14,AS,NBA1"
2007-08,25,PHO,NBA,C,79,79,2677,.590,7.0,.974,.453,.229,.123,.169,.026,.601,.734,.458,.530,.488,.161,.701,.400,.182,211,.290,.333,1,0,"MVP-6,AS,NBA2"
2008-09,26,PHO,NBA,PF,53,53,1948,.539,7.8,.991,.426,.214,.092,.259,.009,.540,.652,.481,.362,.469,.429,.571,.667,.159,109,.000,,1,0,AS
2009-10,27,PHO,NBA,PF,82,82,2838,.557,7.1,.995,.428,.264,.110,.193,.005,.559,.675,.518,.468,.410,.167,.612,1.000,.164,187,.167,.000,2,0,"MVP-10,AS,NBA2"
2010-11,28,NYK,NBA,C,78,78,2870,.502,8.9,.984,.314,.295,.138,.238,.016,.503,.641,.426,.422,.465,.435,.523,.800,.086,119,.304,.571,0,0,"MVP-9,AS,NBA2"
2011-12,29,NYK,NBA,PF,47,47,1543,.483,8.8,.968,.394,.205,.102,.266,.032,.491,.709,.328,.269,.379,.238,.611,.800,.142,83,.381,.125,1,0,
