Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2002-03,20,PHO,NBA,PF,82,71,2570,5.5,11.6,.472,0.0,0.1,.200,5.5,11.5,.476,.473,4.5,6.8,.661,3.5,6.6,10.1,1.1,0.9,1.2,2.6,3.8,15.5,ROY-1
2003-04,21,PHO,NBA,PF,55,53,2025,7.3,15.4,.475,0.0,0.1,.200,7.3,15.3,.477,.476,5.5,7.7,.713,2.8,6.0,8.8,1.4,1.1,1.6,3.1,3.3,20.1,
2004-05,22,PHO,NBA,C,80,80,2889,9.3,16.6,.559,0.0,0.2,.188,9.3,16.4,.564,.560,7.3,9.9,.733,2.7,6.2,8.9,1.6,1.0,1.6,2.4,3.5,25.9,"MVP-9,AS,NBA2"
2005-06,23,PHO,NBA,C,3,3,50,6.5,19.4,.333,0.0,0.7,.000,6.5,18.7,.346,.333,5.8,6.5,.889,4.3,7.2,11.5,1.4,0.7,2.2,0.7,2.9,18.7,
2006-07,24,PHO,NBA,C,82,78,2689,8.1,14.1,.575,0.0,0.0,.000,8.1,14.1,.577,.575,6.1,7.8,.781,3.0,7.6,10.5,1.1,1.0,1.5,3.1,3.9,22.4,"MVP-14,AS,NBA1"
2007-08,25,PHO,NBA,C,79,79,2677,9.6,16.3,.590,0.1,0.4,.161,9.5,15.9,.601,.592,7.5,9.3,.805,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4.0,26.7,"MVP-6,AS,NBA2"
2008-09,26,PHO,NBA,PF,53,53,1948,7.5,13.8,.539,0.1,0.1,.429,7.4,13.7,.540,.541,6.0,7.2,.835,2.1,5.8,7.9,1.9,0.9,1.1,2.8,3.0,21.0,AS
2009-10,27,PHO,NBA,PF,82,82,2838,8.9,16.0,.557,0.0,0.1,.167,8.9,16.0,.559,.557,6.2,8.0,.771,2.9,6.4,9.3,1.0,0.7,1.1,2.7,3.6,24.1,"MVP-10,AS,NBA2"
2010-11,28,NYK,NBA,C,78,78,2870,9.3,18.6,.502,0.1,0.3,.435,9.2,18.3,.503,.505,5.9,7.5,.792,2.5,5.5,8.0,2.5,0.9,1.9,3.1,3.4,24.7,"MVP-9,AS,NBA2"
2011-12,29,NYK,NBA,PF,47,47,1543,7.4,15.3,.483,0.1,0.5,.238,7.3,14.8,.491,.487,4.3,5.7,.765,2.5,6.1,8.6,1.2,0.9,1.0,2.6,3.2,19.2,
2012-13,30,NYK,NBA,PF,29,0,682,8.1,14.1,.577,0.0,0.0,,8.1,14.1,.577,.577,5.5,6.9,.808,3.2,4.5,7.7,0.7,0.5,1.1,2.6,4.7,21.8,
2013-14,31,NYK,NBA,C,65,21,1466,7.6,13.7,.557,0.0,0.0,,7.6,13.7,.557,.557,3.7,5.0,.739,2.8,5.1,7.9,0.8,0.6,0.9,2.2,3.9,19.0,
2014-15,32,2TM,NBA,PF,59,15,1245,7.9,14.2,.557,0.0,0.1,.000,7.9,14.1,.562,.557,3.9,5.4,.720,3.2,6.3,9.5,1.3,0.8,1.1,2.3,4.7,19.7,
2014-15,32,NYK,NBA,PF,36,14,865,7.0,12.9,.543,0.0,0.1,.000,7.0,12.8,.549,.543,3.9,5.3,.740,3.5,6.7,10.2,1.5,0.8,1.4,2.6,4.6,18.0,
2014-15,32,DAL,NBA,PF,23,1,380,9.9,17.0,.581,0.0,0.1,.000,9.9,16.9,.584,.581,3.8,5.6,.678,2.6,5.4,8.0,0.8,0.9,0.4,1.4,4.7,23.5,
2015-16,33,MIA,NBA,C,52,36,762,5.9,10.4,.566,0.0,0.0,,5.9,10.4,.566,.566,2.4,3.2,.746,3.1,7.4,10.5,1.3,0.9,1.9,2.2,4.3,14.2,
2016-17,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
14 Yrs,14 Yrs,14 Yrs,14 Yrs,,846,696,26254,8.1,15.1,.537,0.0,0.2,.236,8.1,14.9,.540,.538,5.7,7.5,.761,2.8,6.3,9.1,1.4,0.9,1.4,2.7,3.7,21.9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHO (8 Yrs),PHO (8 Yrs),PHO (8 Yrs),PHO (8 Yrs),,516,499,17686,8.1,14.9,.544,0.0,0.2,.190,8.1,14.8,.547,.545,6.2,8.2,.758,2.8,6.6,9.4,1.4,0.9,1.5,2.7,3.6,22.5,
NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),NYK (5 Yrs),,255,160,7426,8.2,15.9,.518,0.1,0.2,.319,8.1,15.6,.521,.520,4.9,6.3,.775,2.7,5.6,8.3,1.6,0.8,1.4,2.7,3.7,21.4,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,52,36,762,5.9,10.4,.566,0.0,0.0,,5.9,10.4,.566,.566,2.4,3.2,.746,3.1,7.4,10.5,1.3,0.9,1.9,2.2,4.3,14.2,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,23,1,380,9.9,17.0,.581,0.0,0.1,.000,9.9,16.9,.584,.581,3.8,5.6,.678,2.6,5.4,8.0,0.8,0.9,0.4,1.4,4.7,23.5,
