"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2023-24,24,LAC,NBA,PF,44,0,394,0,0,1,89,10,-9.2,-14.3,3,3,29,2,1,1,61,0,6,
2024-25,25,LAC,NBA,PF,40,0,272,0,0,0,62,38,-10.2,-15.8,6,3,13,1,4,1,54,3,3,
2025-26,26,LAC,NBA,PF,14,0,158,0,0,14,80,6,-18.0,-13.0,7,1,4,0,1,1,35,0,3,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,98,0,824,0,0,3,78,18,-11.2,-14.5,16,7,46,3,6,3,150,3,12,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,689,0,0,3,78,18,-11.2,-14.5,13,6,38,3,5,3,126,3,10,
