Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2024-25,22.0,MEM,NBA,C,1,1,3:20,1,3,0.333,0,0,,0,0,,2,2,1,0,0,0,0,2
Career,,,NBA,,1,1,3,1,3,0.333,0,0,,0,0,,2,2,1,0,0,0,0,2
